time [s/256],breathing_rate [rpm](/api/datatype/33/),minute_ventilation [mL/min](/api/datatype/36/),minute_ventilation_adjusted [mL/min](/api/datatype/38/),sleep_position [NA](/api/datatype/270/),activity [g](/api/datatype/49/),heart_rate [bpm](/api/datatype/19/),cadence [spm](/api/datatype/53/)
422053732661,19,29401.92,33020.617846153844,,0.078125,131,0
422053732917,19,30929.12,34735.78092307692,,0.109375,131,0
422053733173,19,30929.12,34735.78092307692,,0.0859375,130,0
422053733429,20,30929.12,34735.78092307692,,0.01953125,129,0
422053733685,20,30929.12,34735.78092307692,,0.03515625,128,0
422053733941,19,28034.079999999998,31484.428307692306,,0.05859375,127,0
422053734197,18,28034.079999999998,31484.428307692306,,0.0234375,127,0
422053734453,17,28034.079999999998,31484.428307692306,,0.0859375,126,0
422053734709,17,28034.079999999998,31484.428307692306,,0.01953125,124,0
422053734965,17,28034.079999999998,31484.428307692306,,0.015625,123,0
422053735221,17,25192.16,28292.73353846154,,0.015625,122,0
422053735477,16,25192.16,28292.73353846154,,0.015625,121,0
422053735733,16,27768.48,31186.13907692308,,0.078125,121,0
422053735989,16,27768.48,31186.13907692308,,0.0546875,121,0
422053736245,17,28127.039999999997,31588.82953846154,,0.03125,121,0
422053736501,17,28127.039999999997,31588.82953846154,,0.13671875,120,0
422053736757,18,28127.039999999997,31588.82953846154,,0.15234375,119,0
422053737013,18,28127.039999999997,31588.82953846154,,0.05859375,119,0
422053737269,18,28127.039999999997,31588.82953846154,,0.09375,118,0
422053737525,17,25471.039999999997,28605.937230769232,,0.53125,117,0
422053737781,17,25471.039999999997,28605.937230769232,,0.73046875,116,0
422053738037,16,25471.039999999997,28605.937230769232,,0.0234375,115,0
422053738293,16,25471.039999999997,28605.937230769232,,0.078125,114,0
422053738549,16,25471.039999999997,28605.937230769232,,0.0234375,114,0
422053738805,16,29508.16,33139.93353846154,,0.015625,114,0
422053739061,16,29508.16,33139.93353846154,,0.34765625,114,0
422053739317,16,32841.439999999995,36883.46338461538,,0.22265625,115,0
422053739573,16,32841.439999999995,36883.46338461538,,0.27734375,115,0
422053739829,17,38711.2,43475.655384615384,,0.21484375,116,0
422053740085,18,38711.2,43475.655384615384,,0.0703125,117,42
422053740341,18,38711.2,43475.655384615384,,0.1640625,119,49
422053740597,19,50649.92,56883.75630769231,,0.140625,119,45
422053740853,19,50649.92,56883.75630769231,,0.07421875,119,33
422053741109,20,50649.92,56883.75630769231,,0.234375,120,0
422053741365,20,50649.92,56883.75630769231,,0.40234375,120,0
422053741621,20,49667.2,55780.08615384616,,0.2265625,120,0
422053741877,19,49667.2,55780.08615384616,,0.19140625,120,0
422053742133,18,49667.2,55780.08615384616,1.0,0.140625,120,0
422053742389,18,49667.2,55780.08615384616,,0.23046875,121,0
422053742645,18,49667.2,55780.08615384616,3.0,0.95703125,121,0
422053742901,18,49667.2,55780.08615384616,,0.58984375,121,32
422053743157,18,48485.28,54452.69907692308,,0.61328125,121,89
422053743413,17,48485.28,54452.69907692308,,0.44140625,119,158
422053743669,16,48485.28,54452.69907692308,,0.28125,103,186
422053743925,16,48485.28,54452.69907692308,4.0,0.33203125,98,160
422053744181,16,66214.08,74363.50523076922,,0.0,98,116
422053744437,16,66214.08,74363.50523076922,,0.0,100,74
422053744693,16,66214.08,74363.50523076922,,0.0,97,30
422053744949,16,66214.08,74363.50523076922,,0.0,97,0
422053745205,16,66214.08,74363.50523076922,,0.0,97,0
422053745461,16,66214.08,74363.50523076922,,0.0,97,0
422053745717,16,66214.08,74363.50523076922,,0.0,97,0
422053745973,16,66214.08,74363.50523076922,,0.0,97,0
422053746229,16,66214.08,74363.50523076922,,0.0,97,0
422053746485,16,66214.08,74363.50523076922,,0.0,97,0
422053746741,16,66214.08,74363.50523076922,,0.0,97,0
422053746997,16,66214.08,74363.50523076922,,0.0,97,0
422053747253,16,66214.08,74363.50523076922,,0.0,97,0
422053747509,15,66214.08,74363.50523076922,,0.0,97,0
422053747765,13,66214.08,74363.50523076922,,0.0,97,0
422053748021,11,66214.08,74363.50523076922,,0.0,97,0
422053748277,10,66214.08,74363.50523076922,,0.0,97,0
422053748533,10,66214.08,74363.50523076922,,0.0,97,0
422053748789,9,66214.08,74363.50523076922,,0.0,97,0
422053749045,9,66214.08,74363.50523076922,,0.63671875,55,0
422053749301,9,66214.08,74363.50523076922,,0.23828125,84,0
422053749557,9,43186.56,48501.82892307693,5.0,0.6171875,72,0
422053749813,10,43186.56,48501.82892307693,,0.44921875,65,0
422053750069,10,43186.56,48501.82892307693,,1.18359375,83,0
422053750325,10,43186.56,48501.82892307693,,0.77734375,79,0
422053750581,10,43186.56,48501.82892307693,,0.1484375,79,60
422053750837,10,58604.64,65817.51876923078,,0.28125,84,104
422053751093,10,58604.64,65817.51876923078,,0.23046875,88,121
422053751349,9,58604.64,65817.51876923078,,0.29296875,88,116
422053751605,9,58604.64,65817.51876923078,,0.19140625,88,101
422053751861,9,60995.03999999999,68502.12184615384,,0.21875,94,89
422053752117,9,60995.03999999999,68502.12184615384,,0.24609375,94,85
422053752373,9,60995.03999999999,68502.12184615384,,0.1796875,96,88
422053752629,9,60995.03999999999,68502.12184615384,,0.12890625,96,89
422053752885,9,60995.03999999999,68502.12184615384,,0.234375,96,87
422053753141,9,60995.03999999999,68502.12184615384,,0.05078125,98,71
422053753397,9,60995.03999999999,68502.12184615384,,0.109375,99,34
422053753653,9,60995.03999999999,68502.12184615384,,0.1953125,108,0
422053753909,9,58418.719999999994,65608.7163076923,,0.10546875,116,0
422053754165,8,58418.719999999994,65608.7163076923,,0.16015625,111,44
422053754421,8,58418.719999999994,65608.7163076923,,0.19921875,115,51
422053754677,8,58418.719999999994,65608.7163076923,,0.3359375,124,49
422053754933,8,58418.719999999994,65608.7163076923,,0.16796875,120,47
422053755189,8,58418.719999999994,65608.7163076923,,0.5625,118,51
422053755445,8,62030.88,69665.44984615385,,0.21484375,109,66
422053755701,8,62030.88,69665.44984615385,,0.078125,109,80
422053755957,8,62030.88,69665.44984615385,,0.046875,109,72
422053756213,7,62030.88,69665.44984615385,,0.03125,107,35
422053756469,7,62030.88,69665.44984615385,,0.1171875,107,0
422053756725,7,62030.88,69665.44984615385,,0.11328125,109,0
422053756981,8,62030.88,69665.44984615385,,0.24609375,110,44
422053757237,8,62030.88,69665.44984615385,,0.17578125,108,55
422053757493,8,62030.88,69665.44984615385,,0.1796875,111,66
422053757749,7,62030.88,69665.44984615385,,0.20703125,111,87
422053758005,7,62030.88,69665.44984615385,,0.3515625,109,104
422053758261,7,62030.88,69665.44984615385,,0.3515625,109,106
422053758517,7,64567.35999999999,72514.112,,0.12890625,102,99
422053758773,7,64567.35999999999,72514.112,,0.12890625,98,92
422053759029,7,64567.35999999999,72514.112,,0.0625,100,90
422053759285,7,64567.35999999999,72514.112,,0.05078125,95,75
422053759541,7,58724.159999999996,65951.74892307693,,0.02734375,94,36
422053759797,7,58724.159999999996,65951.74892307693,,0.04296875,96,0
422053760053,7,58724.159999999996,65951.74892307693,,0.109375,93,0
422053760309,7,58724.159999999996,65951.74892307693,,0.05078125,91,0
422053760565,7,58724.159999999996,65951.74892307693,,0.01953125,86,0
422053760821,7,73796.95999999999,82879.66276923077,,0.02734375,79,0
422053761077,8,73796.95999999999,82879.66276923077,,0.06640625,75,0
422053761333,9,73796.95999999999,82879.66276923077,,0.1015625,73,0
422053761589,9,73796.95999999999,82879.66276923077,,0.09765625,70,0
422053761845,9,73796.95999999999,82879.66276923077,,0.09375,70,0
422053762101,9,73796.95999999999,82879.66276923077,,0.0546875,70,0
422053762357,9,73796.95999999999,82879.66276923077,,0.10546875,72,0
422053762613,9,73796.95999999999,82879.66276923077,,0.1640625,74,0
422053762869,9,65364.159999999996,73408.9796923077,,0.1953125,73,0
422053763125,9,65364.159999999996,73408.9796923077,,0.30859375,76,0
422053763381,9,65364.159999999996,73408.9796923077,,0.31640625,77,0
422053763637,9,65364.159999999996,73408.9796923077,,0.125,77,0
422053763893,9,65364.159999999996,73408.9796923077,,0.44140625,78,0
422053764149,9,65364.159999999996,73408.9796923077,,0.1171875,78,71
422053764405,9,65364.159999999996,73408.9796923077,,0.140625,78,111
422053764661,9,68405.28,76824.39138461539,,0.21484375,79,95
422053764917,9,68405.28,76824.39138461539,,0.23046875,90,53
422053765173,8,68405.28,76824.39138461539,,0.20703125,91,41
422053765429,8,68405.28,76824.39138461539,,0.09765625,91,53
422053765685,8,71127.68,79881.856,,0.04296875,93,64
422053765941,9,71127.68,79881.856,,0.046875,96,58
422053766197,9,71127.68,79881.856,,0.0234375,93,0
422053766453,9,71127.68,79881.856,,0.0,90,0
422053766709,9,71127.68,79881.856,,0.0,94,0
422053766965,9,71127.68,79881.856,,0.0,92,0
422053767221,9,71127.68,79881.856,,0.015625,92,0
422053767477,9,71127.68,79881.856,,0.0,89,0
422053767733,9,71127.68,79881.856,,0.015625,89,0
422053767989,9,71127.68,79881.856,,0.0,89,0
422053768245,9,71127.68,79881.856,,0.015625,94,0
422053768501,9,71127.68,79881.856,,0.015625,96,0
422053768757,9,71127.68,79881.856,,0.0,91,0
422053769013,9,71127.68,79881.856,,0.11328125,91,0
422053769269,9,71127.68,79881.856,,0.796875,91,0
422053769525,9,71127.68,79881.856,,0.4765625,91,0
422053769781,9,71127.68,79881.856,,0.5625,91,0
422053770037,9,71127.68,79881.856,,0.83203125,91,0
422053770293,9,62230.079999999994,69889.16676923077,4.0,0.99609375,91,79
422053770549,8,62230.079999999994,69889.16676923077,,1.59765625,95,141
422053770805,7,62230.079999999994,69889.16676923077,,0.57421875,94,160
422053771061,7,62230.079999999994,69889.16676923077,,0.59765625,95,139
422053771317,7,81831.36,91902.912,5.0,0.859375,96,115
422053771573,8,81831.36,91902.912,,0.77734375,96,101
422053771829,8,81831.36,91902.912,,0.8515625,88,96
422053772085,8,81831.36,91902.912,,0.99609375,85,110
422053772341,8,81831.36,91902.912,,0.48046875,85,135
422053772597,8,81831.36,91902.912,2.0,0.32421875,99,145
422053772853,8,81831.36,91902.912,,0.19921875,107,131
422053773109,8,81831.36,91902.912,,0.234375,123,109
422053773365,8,81831.36,91902.912,,0.16796875,129,91
422053773621,8,81831.36,91902.912,,0.18359375,140,79
422053773877,8,81831.36,91902.912,,0.1796875,144,69
422053774133,8,81831.36,91902.912,,0.1640625,169,52
422053774389,8,81831.36,91902.912,,0.18359375,167,0
422053774645,8,81831.36,91902.912,,0.15234375,164,0
422053774901,8,81831.36,91902.912,,0.5,162,0
422053775157,8,81831.36,91902.912,,0.21875,161,34
422053775413,8,81831.36,91902.912,,0.29296875,161,39
422053775669,8,81831.36,91902.912,,0.10546875,159,37
422053775925,8,81831.36,91902.912,,0.06640625,158,0
422053776181,8,81831.36,91902.912,,0.03125,157,0
422053776437,8,81831.36,91902.912,,0.015625,156,0
422053776693,8,81831.36,91902.912,,0.015625,154,0
422053776949,8,81831.36,91902.912,,0.01953125,152,0
422053777205,8,81831.36,91902.912,,0.015625,151,0
422053777461,8,81831.36,91902.912,,0.07421875,150,0
422053777717,8,81831.36,91902.912,,0.11328125,149,0
422053777973,7,81831.36,91902.912,,0.02734375,149,0
422053778229,5,81831.36,91902.912,,0.171875,148,0
422053778485,5,81831.36,91902.912,,0.1875,148,0
422053778741,5,81831.36,91902.912,,0.05859375,147,0
422053778997,5,81831.36,91902.912,,0.01953125,146,0
422053779253,3,81831.36,91902.912,,0.05078125,145,0
422053779509,2,81831.36,91902.912,,0.09765625,145,0
422053779765,2,81831.36,91902.912,,0.14453125,144,0
422053780021,2,81831.36,91902.912,,0.17578125,146,0
422053780277,2,81831.36,91902.912,,0.20703125,146,0
422053780533,2,81831.36,91902.912,,0.1171875,147,0
422053780789,2,81831.36,91902.912,,0.18359375,148,0
422053781045,2,81831.36,91902.912,,0.09375,148,0
422053781301,2,81831.36,91902.912,,0.1015625,148,0
422053781557,2,81831.36,91902.912,,0.15234375,148,0
422053781813,2,46240.96,51932.15507692308,,0.203125,147,0
422053782069,4,46240.96,51932.15507692308,,0.125,146,0
422053782325,5,46240.96,51932.15507692308,,0.22265625,144,0
422053782581,5,46240.96,51932.15507692308,,0.1640625,144,0
422053782837,5,46240.96,51932.15507692308,,0.1953125,144,0
422053783093,5,46240.96,51932.15507692308,,0.1171875,144,0
422053783349,5,45072.32,50619.68246153847,,0.08984375,144,0
422053783605,5,45072.32,50619.68246153847,,0.07421875,143,0
422053783861,5,45072.32,50619.68246153847,,0.01953125,143,0
422053784117,5,45072.32,50619.68246153847,,0.015625,143,0
422053784373,5,45072.32,50619.68246153847,,0.0,142,0
422053784629,5,45072.32,50619.68246153847,,0.0,140,0
422053784885,5,45072.32,50619.68246153847,,0.01953125,139,0
422053785141,5,45072.32,50619.68246153847,,0.015625,138,0
422053785397,5,37144.159999999996,41715.74892307693,,0.0,137,0
422053785653,5,37144.159999999996,41715.74892307693,,0.0,137,0
422053785909,5,37144.159999999996,41715.74892307693,,0.0,137,0
422053786165,5,37144.159999999996,41715.74892307693,,0.015625,138,0
422053786421,5,37144.159999999996,41715.74892307693,,0.0,138,0
422053786677,5,37144.159999999996,41715.74892307693,,0.015625,138,0
422053786933,5,37144.159999999996,41715.74892307693,,0.0,137,0
422053787189,5,37144.159999999996,41715.74892307693,,0.0,137,0
422053787445,5,37144.159999999996,41715.74892307693,,0.0,136,0
422053787701,5,28299.68,31782.71753846154,,0.0,136,0
422053787957,5,28299.68,31782.71753846154,,0.0,135,0
422053788213,5,28299.68,31782.71753846154,,0.0,135,0
422053788469,4,28299.68,31782.71753846154,,0.0234375,135,0
422053788725,4,28299.68,31782.71753846154,,0.02734375,135,0
422053788981,4,26068.64,29277.088000000003,,0.0234375,134,0
422053789237,5,26068.64,29277.088000000003,,0.015625,135,0
422053789493,5,26068.64,29277.088000000003,,0.0234375,136,0
422053789749,5,26068.64,29277.088000000003,,0.015625,138,0
422053790005,4,26068.64,29277.088000000003,,0.0,139,0
422053790261,4,26068.64,29277.088000000003,,0.0,139,0
422053790517,4,26068.64,29277.088000000003,,0.0,139,0
422053790773,4,26068.64,29277.088000000003,,0.0,137,0
422053791029,4,26068.64,29277.088000000003,,0.0,136,0
422053791285,4,26068.64,29277.088000000003,,0.0,134,0
422053791541,4,26068.64,29277.088000000003,,0.0,132,0
422053791797,4,26068.64,29277.088000000003,,0.0,131,0
422053792053,4,26068.64,29277.088000000003,,0.0,130,0
422053792309,4,26068.64,29277.088000000003,,0.0,129,0
422053792565,4,26068.64,29277.088000000003,,0.015625,130,0
422053792821,4,26068.64,29277.088000000003,,0.015625,131,0
422053793077,4,26068.64,29277.088000000003,,0.06640625,131,0
422053793333,4,26068.64,29277.088000000003,,0.0625,131,0
422053793589,4,17410.079999999998,19552.85907692308,,0.109375,133,0
422053793845,4,17410.079999999998,19552.85907692308,,0.015625,133,0
422053794101,4,17410.079999999998,19552.85907692308,,0.0,134,0
422053794357,4,17410.079999999998,19552.85907692308,,0.0,133,0
422053794613,4,17410.079999999998,19552.85907692308,,0.0,133,0
422053794869,4,17410.079999999998,19552.85907692308,,0.0,133,0
422053795125,4,17410.079999999998,19552.85907692308,,0.0,133,0
422053795381,4,17410.079999999998,19552.85907692308,,0.0,133,0
422053795637,4,17410.079999999998,19552.85907692308,,0.015625,132,0
422053795893,4,3984.0,4474.338461538462,,0.01953125,130,0
422053796149,4,3984.0,4474.338461538462,,0.05859375,127,0
422053796405,4,3984.0,4474.338461538462,,0.125,127,0
422053796661,4,3984.0,4474.338461538462,,0.10546875,125,0
422053796917,4,3984.0,4474.338461538462,,0.09375,125,0
422053797173,4,3984.0,4474.338461538462,,0.16796875,125,0
422053797429,5,5936.16,6666.764307692309,,0.09765625,125,0
422053797685,6,5936.16,6666.764307692309,,0.0703125,125,0
422053797941,7,5936.16,6666.764307692309,,0.109375,125,0
422053798197,7,5936.16,6666.764307692309,,0.08203125,125,0
422053798453,7,5936.16,6666.764307692309,,0.13671875,124,0
422053798709,7,5936.16,6666.764307692309,,0.24609375,124,0
422053798965,7,5936.16,6666.764307692309,,0.27734375,125,0
422053799221,7,5936.16,6666.764307692309,,0.12109375,127,0
422053799477,7,5936.16,6666.764307692309,,0.10546875,128,0
422053799733,7,6015.84,6756.251076923077,,0.1171875,128,0
422053799989,7,6015.84,6756.251076923077,,0.140625,128,0
422053800245,7,6015.84,6756.251076923077,,0.140625,127,0
422053800501,6,6015.84,6756.251076923077,,0.30078125,127,0
422053800757,6,6015.84,6756.251076923077,,0.20703125,127,32
422053801013,6,6015.84,6756.251076923077,,0.23828125,127,61
422053801269,7,5989.28,6726.422153846153,,0.22265625,127,92
422053801525,7,5989.28,6726.422153846153,,0.16796875,126,116
422053801781,7,5989.28,6726.422153846153,,0.26171875,126,128
422053802037,6,5989.28,6726.422153846153,,0.21484375,126,129
422053802293,6,5989.28,6726.422153846153,,0.25,124,122
422053802549,6,5989.28,6726.422153846153,,0.27734375,123,112
422053802805,7,6440.799999999999,7233.513846153846,,0.15234375,124,103
422053803061,7,6440.799999999999,7233.513846153846,,0.18359375,124,94
422053803317,7,6440.799999999999,7233.513846153846,,0.27734375,119,84
422053803573,7,6440.799999999999,7233.513846153846,,0.3125,112,78
422053803829,7,6679.839999999999,7501.974153846154,,0.3359375,110,77
422053804085,7,6679.839999999999,7501.974153846154,,0.33984375,107,81
422053804341,7,6679.839999999999,7501.974153846154,,0.375,109,90
422053804597,7,6679.839999999999,7501.974153846154,,0.375,107,100
422053804853,7,6679.839999999999,7501.974153846154,,0.3984375,106,108
422053805109,7,6679.839999999999,7501.974153846154,,0.39453125,107,112
422053805365,7,8193.76,9202.222769230772,,0.40625,107,114
422053805621,8,8193.76,9202.222769230772,,0.4140625,105,115
422053805877,9,8193.76,9202.222769230772,,0.3828125,107,117
422053806133,9,8193.76,9202.222769230772,,0.3984375,109,118
422053806389,9,9203.039999999999,10335.721846153845,,0.3828125,109,118
422053806645,10,9203.039999999999,10335.721846153845,,0.4609375,109,118
422053806901,10,9203.039999999999,10335.721846153845,,0.4765625,110,119
422053807157,10,9203.039999999999,10335.721846153845,,0.4375,109,122
422053807413,10,9203.039999999999,10335.721846153845,,0.46875,110,127
422053807669,10,8658.56,9724.228923076922,,0.43359375,103,134
422053807925,10,8658.56,9724.228923076922,,0.41015625,99,142
422053808181,10,8658.56,9724.228923076922,,0.3828125,99,151
422053808437,11,10132.64,11379.734153846155,,0.28515625,97,155
422053808693,12,10132.64,11379.734153846155,,0.28125,87,153
422053808949,12,10132.64,11379.734153846155,,0.328125,87,141
422053809205,13,11686.4,13124.726153846153,,0.41015625,84,122
422053809461,13,11686.4,13124.726153846153,,0.41015625,81,109
422053809717,14,12881.599999999999,14467.027692307693,,0.43359375,78,111
422053809973,15,12708.96,14273.139692307694,,0.375,70,127
422053810229,16,12708.96,14273.139692307694,,0.49609375,66,148
422053810485,18,16692.96,18747.478153846154,,0.50390625,65,169
422053810741,20,16692.96,18747.478153846154,,0.453125,62,180
422053810997,21,16692.96,18747.478153846154,,0.51171875,60,175
422053811253,21,16692.96,18747.478153846154,,0.5,60,159
422053811509,21,17184.32,19299.31323076923,,0.5078125,60,148
422053811765,22,19827.039999999997,22267.29107692308,,0.5,60,150
422053812021,24,19827.039999999997,22267.29107692308,,0.515625,60,152
422053812277,26,20079.36,22550.665846153846,,0.453125,60,144
422053812533,28,21925.28,24623.775999999998,,0.4296875,61,130
422053812789,31,21925.28,24623.775999999998,,0.40625,60,122
422053813045,33,24315.68,27308.37907692308,,0.58203125,60,128
422053813301,33,26759.199999999997,30052.64,,0.5859375,62,138
422053813557,33,26759.199999999997,30052.64,,0.49609375,62,143
422053813813,32,25471.039999999997,28605.937230769232,,0.4453125,62,144
422053814069,33,33067.2,37137.00923076924,,0.60546875,62,146
422053814325,36,33067.2,37137.00923076924,,0.62109375,63,149
422053814581,38,34182.72,38389.824,,0.56640625,63,148
422053814837,39,34182.72,38389.824,,0.47265625,63,141
422053815093,38,36294.24,40761.22338461538,,0.53515625,64,130
422053815349,38,35630.24,40015.50030769231,,0.5,64,119
422053815605,38,36015.36,40448.01969230769,,0.515625,64,115
422053815861,38,36015.36,40448.01969230769,,0.4921875,63,119
422053816117,39,34089.759999999995,38285.422769230776,,0.44921875,63,130
422053816373,39,36679.36,41193.74276923077,,0.48828125,63,141
422053816629,40,36679.36,41193.74276923077,,0.40234375,62,150
422053816885,40,31792.32,35705.22092307692,,0.3671875,61,147
422053817141,40,31593.12,35481.504,,0.3515625,60,130
422053817397,40,31593.12,35481.504,,0.36328125,60,113
422053817653,41,33624.96,37763.416615384616,,0.33203125,60,101
422053817909,42,33691.36,37837.98892307692,5.0,0.1640625,60,90
422053818165,43,33691.36,37837.98892307692,,0.2421875,59,84
422053818421,43,29667.519999999997,33318.907076923075,,1.0234375,59,83
422053818677,42,33585.119999999995,37718.67323076923,,1.0234375,59,88
422053818933,41,33585.119999999995,37718.67323076923,,1.44140625,69,105
422053819189,42,31858.719999999998,35779.79323076923,,1.59375,80,134
422053819445,42,38777.6,43550.2276923077,,1.34765625,89,156
422053819701,42,38777.6,43550.2276923077,,1.65234375,102,163
422053819957,41,36599.68,41104.25600000001,,1.5546875,121,164
422053820213,40,37383.2,41984.20923076923,,1.8515625,163,162
422053820469,39,40716.479999999996,45727.739076923084,,1.8203125,164,162
422053820725,39,40716.479999999996,45727.739076923084,,1.7265625,164,161
422053820981,40,45072.32,50619.68246153847,,2.51953125,163,161
422053821237,42,45258.24,50828.48492307692,,1.7890625,164,161
422053821493,44,47900.96,53796.46276923078,,1.5,163,161
422053821749,45,47861.119999999995,53751.71938461539,,1.41015625,163,162
422053822005,47,51088.159999999996,57375.93353846154,,1.375,164,162
422053822261,51,50025.759999999995,56182.77661538461,,1.5703125,164,159
422053822517,53,49879.68,56018.71753846153,,1.54296875,163,159
422053822773,54,54926.079999999994,61686.21292307693,,1.8828125,167,160
422053823029,54,55297.92,62103.81784615384,,1.65234375,164,160
422053823285,54,55297.92,62103.81784615384,,2.09375,164,160
422053823541,54,54753.439999999995,61492.32492307692,,2.0546875,163,161
422053823797,54,52270.079999999994,58703.32061538462,,2.0703125,163,162
422053824053,54,59786.56,67144.90584615384,,2.09375,164,164
422053824309,55,54394.88,61089.63446153846,,2.41796875,164,178
422053824565,54,55258.079999999994,62059.07446153847,,1.4609375,164,204
422053824821,54,55284.64,62088.90338461539,,1.71484375,164,219
422053825077,54,63929.92,71798.21784615384,,1.32421875,164,211
422053825333,55,66333.59999999999,74497.73538461539,,1.6484375,164,187
422053825589,56,69693.44,78271.09415384615,1.0,1.55859375,160,167
422053825845,58,67728.0,76063.75384615385,,2.02734375,160,158
422053826101,60,73438.4,82476.97230769233,,2.4765625,150,158
422053826357,61,76280.31999999999,85668.66707692307,,2.32421875,143,161
422053826613,62,76280.31999999999,85668.66707692307,,1.97265625,143,168
422053826869,61,59321.759999999995,66622.89969230769,,2.62890625,143,176
422053827125,60,63478.399999999994,71291.12615384615,,3.03125,131,182
422053827381,58,65018.88,73021.2036923077,,2.640625,131,189
422053827637,56,64235.35999999999,72141.25046153845,,2.66015625,121,190
422053827893,55,65855.52,73960.81476923077,,2.49609375,109,188
422053828149,56,63425.28,71231.46830769231,,2.4921875,108,191
422053828405,57,71738.56,80567.92123076922,,2.43359375,114,194
422053828661,60,75510.08,84803.6283076923,,3.30859375,112,198
422053828917,61,76745.12,86190.67323076923,,3.87890625,112,193
422053829173,61,85363.84,95870.15876923077,,3.640625,108,179
422053829429,63,85177.92,95661.35630769232,,3.0625,105,168
422053829685,63,88205.76,99061.85353846155,,3.48828125,103,167
422053829941,63,91791.36,103088.75815384615,,2.92578125,101,170
422053830197,63,99201.59999999999,111411.02769230769,,2.9453125,99,175
422053830453,63,98112.64,110188.04184615385,,2.48828125,99,182
422053830709,63,99971.84,112276.06646153846,5.0,2.859375,98,187
422053830965,61,93013.12,104460.88861538461,,2.36328125,96,188
422053831221,59,93013.12,104460.88861538461,,2.60546875,99,191
422053831477,57,90157.92,101254.27938461538,,2.1640625,99,191
422053831733,56,89812.64,100866.50338461538,,1.84375,101,191
422053831989,54,85868.48,96436.9083076923,,1.73828125,104,200
422053832245,53,81127.51999999999,91112.44553846153,,1.796875,104,217
422053832501,52,79387.84,89158.65107692307,,1.54296875,105,224
422053832757,52,72269.76,81164.4996923077,,2.09765625,105,211
422053833013,51,72548.64,81477.70338461538,,1.73046875,109,201
422053833269,52,76253.76,85638.83815384615,,1.84375,112,211
422053833525,54,76253.76,85638.83815384615,,1.72265625,118,218
422053833781,55,75443.68,84729.056,,1.80078125,122,207
422053834037,54,74872.64,84087.73415384616,,2.11328125,122,195
422053834293,54,71486.23999999999,80284.54646153846,,1.08984375,119,186
422053834549,54,66771.84,74989.91261538462,,1.2265625,120,176
422053834805,53,68405.28,76824.39138461539,,1.08203125,120,165
422053835061,53,65005.6,73006.28923076922,,1.03515625,120,161
422053835317,53,65005.6,73006.28923076922,,1.47265625,124,162
422053835573,53,61446.56,69009.21353846154,,0.92578125,117,165
422053835829,52,62097.28,69740.02215384615,,1.28515625,117,167
422053836085,52,62097.28,69740.02215384615,,1.24609375,111,165
422053836341,52,59122.56,66399.18276923077,1.0,1.80859375,106,162
422053836597,49,65111.84,73125.60492307691,,1.3671875,98,159
422053836853,46,65111.84,73125.60492307691,,1.21484375,95,158
422053837109,44,65417.28,73468.63753846154,,1.5078125,90,158
422053837365,43,64115.84,72007.0203076923,,1.43359375,90,159
422053837621,43,66824.95999999999,75049.57046153846,,1.2890625,84,160
422053837877,43,69839.51999999999,78435.15323076923,,1.21484375,82,161
422053838133,44,69467.68,78017.54830769231,,1.296875,82,162
422053838389,45,73650.87999999999,82715.60369230769,,1.3828125,80,162
422053838645,47,69002.87999999999,77495.54215384615,,1.25390625,80,162
422053838901,50,69002.87999999999,77495.54215384615,,1.37109375,82,162
422053839157,52,74036.0,83148.12307692308,,1.5546875,82,161
422053839413,53,76612.31999999999,86041.52861538461,,1.2734375,78,161
422053839669,53,75788.95999999999,85116.832,,1.1015625,79,160
422053839925,53,74261.76,83401.66892307693,,1.5625,80,161
422053840181,52,75138.23999999999,84386.02338461539,,1.7109375,82,163
422053840437,52,74766.4,83968.41846153846,,1.640625,83,167
422053840693,53,77090.4,86578.44923076924,,2.19140625,83,176
422053840949,54,75616.31999999999,84922.944,,1.9296875,84,191
422053841205,55,76705.28,86145.92984615386,,2.10546875,85,201
422053841461,56,73916.48,83013.89292307691,,1.8984375,86,197
422053841717,57,79507.36,89292.88123076924,,2.125,86,188
422053841973,59,78020.0,87622.46153846153,,2.20703125,87,182
422053842229,60,84168.64,94527.85723076922,,2.01171875,88,180
422053842485,61,82203.2,92320.51692307692,,2.28125,89,187
422053842741,61,84872.48,95318.32369230769,,2.15234375,89,201
422053842997,61,84567.04,94975.29107692308,,2.30859375,90,213
422053843253,61,86027.84,96615.88184615385,,2.3125,90,217
422053843509,61,86559.04,97212.46030769231,,2.02734375,90,205
422053843765,62,86758.23999999999,97436.17723076923,,1.86328125,90,188
422053844021,63,85921.59999999999,96496.56615384614,,2.02734375,90,187
422053844277,63,86094.23999999999,96690.45415384615,,2.4375,91,197
422053844533,63,88776.8,99703.17538461539,,2.08203125,90,193
422053844789,62,88046.4,98882.88,,1.98828125,90,171
422053845045,62,89746.23999999999,100791.93107692307,,1.4296875,90,148
422053845301,61,86731.68,97406.3483076923,,1.63671875,93,138
422053845557,59,86107.51999999999,96705.36861538462,,1.22265625,93,140
422053845813,57,86399.68,97033.48676923077,,1.48046875,93,148
422053846069,56,86678.56,97346.69046153846,,1.61328125,90,156
422053846325,55,86705.12,97376.51938461539,,1.328125,90,161
422053846581,55,86705.12,97376.51938461539,,1.6015625,90,161
