time [s/256],breathing_rate [rpm](/api/datatype/33/),minute_ventilation [mL/min](/api/datatype/36/),minute_ventilation_adjusted [mL/min](/api/datatype/38/),sleep_position [NA](/api/datatype/270/),activity [g](/api/datatype/49/),heart_rate [bpm](/api/datatype/19/),cadence [spm](/api/datatype/53/)
422053378055,17,15139.199999999999,17002.486153846152,,0.0,86,0
422053378311,18,16679.68,18732.563692307696,,0.01953125,86,0
422053378567,18,16679.68,18732.563692307696,,0.0859375,86,0
422053378823,18,16679.68,18732.563692307696,,0.01953125,86,0
422053379079,18,18525.6,20805.673846153844,,0.015625,85,0
422053379335,18,18525.6,20805.673846153844,,0.0,84,0
422053379591,18,18525.6,20805.673846153844,,0.0,84,0
422053379847,17,18525.6,20805.673846153844,,0.0,83,0
422053380103,17,18525.6,20805.673846153844,,0.0,83,0
422053380359,17,17596.0,19761.661538461536,,0.0,83,0
422053380615,17,17596.0,19761.661538461536,,0.015625,84,0
422053380871,17,17596.0,19761.661538461536,,0.015625,85,0
422053381127,16,17596.0,19761.661538461536,,0.0,86,0
422053381383,16,17596.0,19761.661538461536,,0.0,87,0
422053381639,16,17596.0,19761.661538461536,,0.0,88,0
422053381895,17,17596.0,19761.661538461536,,0.015625,88,0
422053382151,16,14886.88,16719.111384615382,,0.0,87,0
422053382407,16,14886.88,16719.111384615382,,0.0,87,0
422053382663,15,14886.88,16719.111384615382,,0.0,86,0
422053382919,15,14886.88,16719.111384615382,,0.0,85,0
422053383175,15,14886.88,16719.111384615382,,0.0,85,0
422053383431,15,14807.199999999999,16629.624615384615,,0.0,84,0
422053383687,15,14807.199999999999,16629.624615384615,,0.015625,83,0
422053383943,15,15763.359999999999,17703.465846153846,,0.0546875,83,0
422053384199,15,15763.359999999999,17703.465846153846,,0.046875,82,0
422053384455,15,15763.359999999999,17703.465846153846,,0.08203125,82,0
422053384711,15,15763.359999999999,17703.465846153846,,0.17578125,82,0
422053384967,15,15763.359999999999,17703.465846153846,,0.04296875,83,0
422053385223,15,15763.359999999999,17703.465846153846,,0.01953125,85,0
422053385479,14,15524.32,17435.005538461537,,0.0390625,85,0
422053385735,14,15524.32,17435.005538461537,,0.0390625,85,0
422053385991,13,15524.32,17435.005538461537,,0.09375,85,0
422053386247,13,15524.32,17435.005538461537,,0.03125,85,0
422053386503,13,15524.32,17435.005538461537,,0.03125,84,0
422053386759,13,13930.72,15645.270153846155,,0.015625,84,0
422053387015,13,13930.72,15645.270153846155,,0.0,83,0
422053387271,13,13930.72,15645.270153846155,,0.0,83,0
422053387527,13,12576.16,14123.995076923076,,0.0,83,0
422053387783,13,12576.16,14123.995076923076,,0.0,82,0
422053388039,13,12576.16,14123.995076923076,,0.0,82,0
422053388295,12,12576.16,14123.995076923076,,0.015625,81,0
422053388551,12,12576.16,14123.995076923076,,0.10546875,81,0
422053388807,13,12337.119999999999,13855.53476923077,,0.03515625,82,0
422053389063,13,12337.119999999999,13855.53476923077,,0.03125,83,0
422053389319,13,12337.119999999999,13855.53476923077,,0.03515625,83,0
422053389575,13,13253.439999999999,14884.632615384617,,0.01953125,84,0
422053389831,14,13253.439999999999,14884.632615384617,,0.015625,85,0
422053390087,14,14156.48,15898.815999999999,,0.015625,86,0
422053390343,15,14156.48,15898.815999999999,,0.0,86,0
422053390599,16,14156.48,15898.815999999999,,0.0,86,0
422053390855,16,12655.84,14213.481846153845,,0.015625,85,0
422053391111,16,12655.84,14213.481846153845,,0.0,85,0
