time [s/256],breathing_rate [rpm](/api/datatype/33/),minute_ventilation [mL/min](/api/datatype/36/),minute_ventilation_adjusted [mL/min](/api/datatype/38/),sleep_position [NA](/api/datatype/270/),activity [g](/api/datatype/49/),heart_rate [bpm](/api/datatype/19/),cadence [spm](/api/datatype/53/)
422715686181,13,19216.16,21581.225846153844,,0.0703125,98,0
422715686437,12,19216.16,21581.225846153844,,0.0546875,97,0
422715686693,12,19216.16,21581.225846153844,,0.015625,97,0
422715686949,11,19216.16,21581.225846153844,,0.015625,98,0
422715687205,11,19216.16,21581.225846153844,,0.0,98,0
422715687461,11,16985.12,19075.596307692307,,0.015625,98,0
422715687717,12,16985.12,19075.596307692307,,0.0,98,0
422715687973,12,16985.12,19075.596307692307,,0.0,97,0
422715688229,12,16985.12,19075.596307692307,,0.0,96,0
422715688485,11,16985.12,19075.596307692307,,0.0,95,0
422715688741,11,16985.12,19075.596307692307,,0.0234375,95,0
422715688997,11,13545.599999999999,15212.75076923077,,0.0,95,0
422715689253,11,13545.599999999999,15212.75076923077,,0.01953125,95,0
422715689509,11,13359.679999999998,15003.948307692308,,0.0234375,95,0
422715689765,12,13359.679999999998,15003.948307692308,,0.015625,94,0
422715690021,13,13359.679999999998,15003.948307692308,,0.0234375,94,0
422715690277,14,13811.199999999999,15511.04,,0.04296875,92,0
422715690533,14,13811.199999999999,15511.04,,0.12890625,91,0
422715690789,15,15205.599999999999,17077.058461538465,,0.11328125,91,0
422715691045,15,15205.599999999999,17077.058461538465,,0.05078125,91,0
422715691301,16,15205.599999999999,17077.058461538465,,0.11328125,91,0
422715691557,16,15205.599999999999,17077.058461538465,,0.0546875,92,0
422715691813,16,15205.599999999999,17077.058461538465,,0.05078125,93,0
422715692069,16,14820.48,16644.539076923076,,0.0234375,94,0
422715692325,15,14820.48,16644.539076923076,,0.015625,95,0
422715692581,15,14820.48,16644.539076923076,,0.0,95,0
422715692837,15,14820.48,16644.539076923076,,0.0,96,0
422715693093,15,14820.48,16644.539076923076,,0.015625,97,0
422715693349,15,13585.439999999999,15257.494153846155,,0.0,96,0
422715693605,15,13585.439999999999,15257.494153846155,,0.0,96,0
422715693861,15,13585.439999999999,15257.494153846155,,0.0,95,0
422715694117,15,13877.599999999999,15585.612307692309,,0.0,95,0
422715694373,16,13877.599999999999,15585.612307692309,,0.0,94,0
422715694629,16,15657.119999999999,17584.150153846153,,0.0234375,94,0
422715694885,18,15657.119999999999,17584.150153846153,,0.01953125,93,0
422715695141,18,15657.119999999999,17584.150153846153,,0.015625,92,0
422715695397,19,15657.119999999999,17584.150153846153,,0.0,93,0
422715695653,19,15657.119999999999,17584.150153846153,,0.0,93,0
422715695909,19,15657.119999999999,17584.150153846153,,0.0,93,0
422715696165,18,13797.92,15496.125538461538,,0.03515625,93,0
422715696421,17,13797.92,15496.125538461538,,0.0390625,93,0
422715696677,17,13797.92,15496.125538461538,,0.03515625,94,0
422715696933,16,13797.92,15496.125538461538,,0.03125,94,0
422715697189,16,14435.359999999999,16212.019692307693,,0.01953125,95,0
422715697445,16,14435.359999999999,16212.019692307693,,0.01953125,96,0
422715697701,15,14435.359999999999,16212.019692307693,,0.0234375,97,0
422715697957,15,14435.359999999999,16212.019692307693,,0.01953125,98,0
422715698213,15,13306.56,14944.290461538461,,0.03125,99,0
422715698469,15,13306.56,14944.290461538461,,0.02734375,98,0
422715698725,15,13306.56,14944.290461538461,,0.04296875,99,0
422715698981,14,13306.56,14944.290461538461,,0.03125,98,0
422715699237,15,13027.679999999998,14631.08676923077,,0.02734375,98,0
422715699493,15,12376.96,13900.278153846155,,0.0390625,98,0
422715699749,16,12376.96,13900.278153846155,,0.0234375,98,0
422715700005,17,13094.08,14705.659076923077,,0.01953125,97,0
422715700261,18,13094.08,14705.659076923077,,0.015625,96,0
422715700517,18,13094.08,14705.659076923077,,0.015625,96,0
422715700773,18,13027.679999999998,14631.08676923077,,0.0,95,0
422715701029,18,13027.679999999998,14631.08676923077,,0.015625,97,0
422715701285,18,13027.679999999998,14631.08676923077,,0.015625,97,0
422715701541,18,13027.679999999998,14631.08676923077,,0.015625,98,0
422715701797,18,13027.679999999998,14631.08676923077,,0.015625,97,0
422715702053,18,12549.599999999999,14094.166153846154,,0.0,96,0
422715702309,19,11593.439999999999,13020.324923076923,,0.0,95,0
