Timestamp,DateTime,Date,Time,TimeNumeric,Seconds,breathing_rate [rpm],minute_ventilation [mL/min],minute_ventilation_adjusted [mL/min],activity [g],heart_rate [bpm],cadence [spm]
1648650489,2022-03-30T16:28:09,2022-03-30,16:28:09,16.467,4661.0,16.0,19627.84,22043.57415384615,0.171875,126.0,35.0
1648650490,2022-03-30T16:28:10,2022-03-30,16:28:10,16.467,4662.0,16.0,19627.84,22043.57415384615,0.24609375,126.0,35.0
1648650491,2022-03-30T16:28:11,2022-03-30,16:28:11,16.467,4663.0,17.0,22708.8,25503.729230769237,0.24609375,126.0,44.0
1648650492,2022-03-30T16:28:12,2022-03-30,16:28:12,16.467,4664.0,18.0,22708.8,25503.729230769237,0.21484375,126.0,61.0
1648650493,2022-03-30T16:28:13,2022-03-30,16:28:13,16.467,4665.0,19.0,25524.16,28665.59507692308,0.23828125,126.0,77.0
1648650494,2022-03-30T16:28:14,2022-03-30,16:28:14,16.467,4666.0,20.0,21500.32,24146.513230769233,0.16015625,127.0,86.0
1648650495,2022-03-30T16:28:15,2022-03-30,16:28:15,16.467,4667.0,22.0,21500.32,24146.513230769233,0.22265625,127.0,86.0
1648650496,2022-03-30T16:28:16,2022-03-30,16:28:16,16.467,4668.0,23.0,22429.92,25190.525538461538,0.203125,127.0,83.0
1648650497,2022-03-30T16:28:17,2022-03-30,16:28:17,16.467,4669.0,26.0,24342.24,27338.208,0.2109375,126.0,78.0
1648650498,2022-03-30T16:28:18,2022-03-30,16:28:18,16.467,4670.0,30.0,26905.28,30216.69907692308,0.21875,126.0,75.0
1648650499,2022-03-30T16:28:19,2022-03-30,16:28:19,16.467,4671.0,35.0,26905.28,30216.69907692308,0.17578125,125.0,73.0
1648650500,2022-03-30T16:28:20,2022-03-30,16:28:20,16.467,4672.0,37.0,25922.56,29113.02892307693,0.20703125,124.0,73.0
1648650501,2022-03-30T16:28:21,2022-03-30,16:28:21,16.467,4673.0,39.0,27768.48,31186.139076923082,0.16796875,123.0,72.0
1648650502,2022-03-30T16:28:22,2022-03-30,16:28:22,16.467,4674.0,41.0,27768.48,31186.139076923082,0.2421875,122.0,71.0
1648650503,2022-03-30T16:28:23,2022-03-30,16:28:23,16.467,4675.0,43.0,27768.48,31186.139076923082,0.1796875,122.0,71.0
1648650504,2022-03-30T16:28:24,2022-03-30,16:28:24,16.467,4676.0,43.0,27768.48,31186.139076923082,0.21484375,121.0,73.0
1648650505,2022-03-30T16:28:25,2022-03-30,16:28:25,16.467,4677.0,43.0,27768.48,31186.139076923082,0.19921875,122.0,76.0
1648650506,2022-03-30T16:28:26,2022-03-30,16:28:26,16.467,4678.0,41.0,23040.8,25876.590769230766,0.296875,122.0,77.0
1648650507,2022-03-30T16:28:27,2022-03-30,16:28:27,16.467,4679.0,36.0,23040.8,25876.590769230766,0.2421875,122.0,79.0
1648650508,2022-03-30T16:28:28,2022-03-30,16:28:28,16.467,4680.0,32.0,23040.8,25876.590769230766,0.1953125,122.0,67.0
1648650509,2022-03-30T16:28:29,2022-03-30,16:28:29,16.467,4681.0,30.0,29441.76,33065.36123076923,0.16015625,122.0,43.0
1648650510,2022-03-30T16:28:30,2022-03-30,16:28:30,16.467,4682.0,30.0,29441.76,33065.36123076923,0.1796875,121.0,38.0
1648650511,2022-03-30T16:28:31,2022-03-30,16:28:31,16.467,4683.0,29.0,29441.76,33065.36123076923,0.1953125,121.0,48.0
1648650512,2022-03-30T16:28:32,2022-03-30,16:28:32,16.467,4684.0,28.0,25205.44,28307.647999999997,0.22265625,120.0,53.0
1648650513,2022-03-30T16:28:33,2022-03-30,16:28:33,16.467,4685.0,27.0,25205.44,28307.647999999997,0.19140625,119.0,52.0
1648650514,2022-03-30T16:28:34,2022-03-30,16:28:34,16.467,4686.0,26.0,24767.2,27815.470769230767,0.1953125,119.0,51.0
1648650515,2022-03-30T16:28:35,2022-03-30,16:28:35,16.467,4687.0,25.0,24382.08,27382.951384615386,0.2265625,119.0,50.0
1648650516,2022-03-30T16:28:36,2022-03-30,16:28:36,16.467,4688.0,25.0,24382.08,27382.951384615386,0.1953125,119.0,49.0
1648650517,2022-03-30T16:28:37,2022-03-30,16:28:37,16.467,4689.0,24.0,24382.08,27382.951384615386,0.21484375,120.0,47.0
1648650518,2022-03-30T16:28:38,2022-03-30,16:28:38,16.467,4690.0,24.0,24408.64,27412.780307692305,0.17578125,120.0,50.0
1648650519,2022-03-30T16:28:39,2022-03-30,16:28:39,16.467,4691.0,24.0,24408.64,27412.780307692305,0.19921875,120.0,54.0
1648650520,2022-03-30T16:28:40,2022-03-30,16:28:40,16.467,4692.0,23.0,22748.64,25548.472615384613,0.234375,120.0,54.0
1648650521,2022-03-30T16:28:41,2022-03-30,16:28:41,16.467,4693.0,23.0,25457.76,28591.022769230767,0.1640625,120.0,52.0
1648650522,2022-03-30T16:28:42,2022-03-30,16:28:42,16.467,4694.0,25.0,25457.76,28591.022769230767,0.140625,120.0,49.0
1648650523,2022-03-30T16:28:43,2022-03-30,16:28:43,16.467,4695.0,27.0,18963.84,21297.851076923078,0.02734375,120.0,39.0
1648650524,2022-03-30T16:28:44,2022-03-30,16:28:44,16.467,4696.0,30.0,23054.08,25891.50523076924,0.0234375,120.0,0.0
1648650525,2022-03-30T16:28:45,2022-03-30,16:28:45,16.467,4697.0,32.0,23054.08,25891.50523076924,0.05859375,121.0,0.0
1648650526,2022-03-30T16:28:46,2022-03-30,16:28:46,16.467,4698.0,34.0,28923.84,32483.697230769234,0.26953125,122.0,0.0
1648650527,2022-03-30T16:28:47,2022-03-30,16:28:47,16.467,4699.0,34.0,32310.24,36286.884923076934,0.1875,123.0,0.0
1648650528,2022-03-30T16:28:48,2022-03-30,16:28:48,16.467,4700.0,35.0,36413.76,40895.45353846154,0.16015625,123.0,0.0
1648650529,2022-03-30T16:28:49,2022-03-30,16:28:49,16.467,4701.0,37.0,36413.76,40895.45353846154,0.25,124.0,0.0
1648650530,2022-03-30T16:28:50,2022-03-30,16:28:50,16.467,4702.0,39.0,36413.76,40895.45353846154,0.2265625,124.0,0.0
1648650531,2022-03-30T16:28:51,2022-03-30,16:28:51,16.467,4703.0,39.0,48113.44,54035.094153846156,0.3984375,123.0,0.0
1648650532,2022-03-30T16:28:52,2022-03-30,16:28:52,16.467,4704.0,39.0,48113.44,54035.094153846156,0.11328125,123.0,0.0
1648650533,2022-03-30T16:28:53,2022-03-30,16:28:53,16.467,4705.0,38.0,47555.68,53408.68676923077,0.05859375,121.0,0.0
1648650534,2022-03-30T16:28:54,2022-03-30,16:28:54,16.467,4706.0,36.0,47555.68,53408.68676923077,0.16015625,120.0,0.0
1648650535,2022-03-30T16:28:55,2022-03-30,16:28:55,16.467,4707.0,35.0,52575.52,59046.35323076924,0.04296875,119.0,0.0
1648650536,2022-03-30T16:28:56,2022-03-30,16:28:56,16.467,4708.0,35.0,52575.52,59046.35323076924,0.015625,117.0,0.0
1648650537,2022-03-30T16:28:57,2022-03-30,16:28:57,16.467,4709.0,35.0,47542.4,53393.772307692314,0.015625,116.0,0.0
1648650538,2022-03-30T16:28:58,2022-03-30,16:28:58,16.467,4710.0,34.0,47542.4,53393.772307692314,0.015625,116.0,0.0
1648650539,2022-03-30T16:28:59,2022-03-30,16:28:59,16.467,4711.0,33.0,39707.2,44594.24,0.0234375,115.0,0.0
1648650540,2022-03-30T16:29:00,2022-03-30,16:29:00,16.483,4712.0,33.0,39707.2,44594.24,0.01953125,115.0,0.0
1648650541,2022-03-30T16:29:01,2022-03-30,16:29:01,16.483,4713.0,32.0,36891.84,41432.37415384616,0.01953125,115.0,0.0
1648650542,2022-03-30T16:29:02,2022-03-30,16:29:02,16.483,4714.0,32.0,36891.84,41432.37415384616,0.01953125,115.0,0.0
1648650543,2022-03-30T16:29:03,2022-03-30,16:29:03,16.483,4715.0,31.0,36891.84,41432.37415384616,0.015625,116.0,0.0
1648650544,2022-03-30T16:29:04,2022-03-30,16:29:04,16.483,4716.0,30.0,34103.04,38300.337230769226,0.0234375,115.0,0.0
1648650545,2022-03-30T16:29:05,2022-03-30,16:29:05,16.483,4717.0,28.0,34103.04,38300.337230769226,0.0,115.0,0.0
1648650546,2022-03-30T16:29:06,2022-03-30,16:29:06,16.483,4718.0,27.0,34103.04,38300.337230769226,0.0,115.0,0.0
1648650547,2022-03-30T16:29:07,2022-03-30,16:29:07,16.483,4719.0,26.0,25590.56,28740.167384615386,0.04296875,115.0,0.0
1648650548,2022-03-30T16:29:08,2022-03-30,16:29:08,16.483,4720.0,27.0,24143.04,27114.49107692308,0.046875,113.0,0.0
1648650549,2022-03-30T16:29:09,2022-03-30,16:29:09,16.483,4721.0,27.0,24143.04,27114.49107692308,0.0234375,112.0,0.0
1648650550,2022-03-30T16:29:10,2022-03-30,16:29:10,16.483,4722.0,28.0,24143.04,27114.49107692308,0.05078125,110.0,0.0
1648650551,2022-03-30T16:29:11,2022-03-30,16:29:11,16.483,4723.0,28.0,18857.6,21178.535384615385,0.08203125,109.0,0.0
1648650552,2022-03-30T16:29:12,2022-03-30,16:29:12,16.483,4724.0,27.0,22071.36,24787.835076923075,0.09765625,109.0,0.0
1648650553,2022-03-30T16:29:13,2022-03-30,16:29:13,16.483,4725.0,27.0,28485.6,31991.52,0.08203125,108.0,0.0
1648650554,2022-03-30T16:29:14,2022-03-30,16:29:14,16.483,4726.0,29.0,28485.6,31991.52,0.08984375,108.0,0.0
1648650555,2022-03-30T16:29:15,2022-03-30,16:29:15,16.483,4727.0,30.0,28485.6,31991.52,0.08203125,107.0,0.0
1648650556,2022-03-30T16:29:16,2022-03-30,16:29:16,16.483,4728.0,30.0,33611.68,37748.50215384615,0.03125,108.0,0.0
1648650557,2022-03-30T16:29:17,2022-03-30,16:29:17,16.483,4729.0,29.0,33611.68,37748.50215384615,0.03515625,109.0,0.0
1648650558,2022-03-30T16:29:18,2022-03-30,16:29:18,16.483,4730.0,27.0,33611.68,37748.50215384615,0.0,110.0,0.0
1648650559,2022-03-30T16:29:19,2022-03-30,16:29:19,16.483,4731.0,27.0,33611.68,37748.50215384615,0.015625,111.0,0.0
1648650560,2022-03-30T16:29:20,2022-03-30,16:29:20,16.483,4732.0,27.0,33611.68,37748.50215384615,0.0,112.0,0.0
1648650561,2022-03-30T16:29:21,2022-03-30,16:29:21,16.483,4733.0,27.0,33372.64,37480.041846153836,0.015625,113.0,0.0
1648650562,2022-03-30T16:29:22,2022-03-30,16:29:22,16.483,4734.0,26.0,33372.64,37480.041846153836,0.0,114.0,0.0
1648650563,2022-03-30T16:29:23,2022-03-30,16:29:23,16.483,4735.0,25.0,33372.64,37480.041846153836,0.015625,115.0,0.0
1648650564,2022-03-30T16:29:24,2022-03-30,16:29:24,16.483,4736.0,25.0,33372.64,37480.041846153836,0.015625,115.0,0.0
1648650565,2022-03-30T16:29:25,2022-03-30,16:29:25,16.483,4737.0,25.0,30836.16,34631.37969230769,0.0,116.0,0.0
1648650566,2022-03-30T16:29:26,2022-03-30,16:29:26,16.483,4738.0,24.0,30836.16,34631.37969230769,0.0,116.0,0.0
1648650567,2022-03-30T16:29:27,2022-03-30,16:29:27,16.483,4739.0,23.0,30836.16,34631.37969230769,0.0,116.0,0.0
1648650568,2022-03-30T16:29:28,2022-03-30,16:29:28,16.483,4740.0,23.0,30836.16,34631.37969230769,0.0,116.0,0.0
1648650569,2022-03-30T16:29:29,2022-03-30,16:29:29,16.483,4741.0,22.0,26852.16,30157.041230769228,0.015625,115.0,0.0
1648650570,2022-03-30T16:29:30,2022-03-30,16:29:30,16.483,4742.0,21.0,29375.36,32990.78892307692,0.01953125,115.0,0.0
1648650571,2022-03-30T16:29:31,2022-03-30,16:29:31,16.483,4743.0,21.0,29375.36,32990.78892307692,0.015625,114.0,0.0
1648650572,2022-03-30T16:29:32,2022-03-30,16:29:32,16.483,4744.0,21.0,29375.36,32990.78892307692,0.01953125,113.0,0.0
1648650573,2022-03-30T16:29:33,2022-03-30,16:29:33,16.483,4745.0,21.0,25988.96,29187.60123076924,0.0,113.0,0.0
1648650574,2022-03-30T16:29:34,2022-03-30,16:29:34,16.483,4746.0,21.0,25988.96,29187.60123076924,0.0,112.0,0.0
1648650575,2022-03-30T16:29:35,2022-03-30,16:29:35,16.483,4747.0,20.0,22363.52,25115.953230769228,0.0,112.0,0.0
1648650576,2022-03-30T16:29:36,2022-03-30,16:29:36,16.483,4748.0,20.0,16998.399999999998,19090.51076923077,0.015625,112.0,0.0
1648650577,2022-03-30T16:29:37,2022-03-30,16:29:37,16.483,4749.0,20.0,16998.399999999998,19090.51076923077,0.015625,112.0,0.0
1648650578,2022-03-30T16:29:38,2022-03-30,16:29:38,16.483,4750.0,21.0,14408.8,16182.190769230769,0.015625,110.0,0.0
1648650579,2022-03-30T16:29:39,2022-03-30,16:29:39,16.483,4751.0,24.0,16918.719999999998,19001.024,0.015625,108.0,0.0
1648650580,2022-03-30T16:29:40,2022-03-30,16:29:40,16.483,4752.0,27.0,16918.719999999998,19001.024,0.015625,108.0,0.0
1648650581,2022-03-30T16:29:41,2022-03-30,16:29:41,16.483,4753.0,30.0,17742.079999999998,19925.720615384613,0.03515625,107.0,0.0
1648650582,2022-03-30T16:29:42,2022-03-30,16:29:42,16.483,4754.0,32.0,17742.079999999998,19925.720615384613,0.08984375,106.0,0.0
1648650583,2022-03-30T16:29:43,2022-03-30,16:29:43,16.483,4755.0,33.0,16732.8,18792.221538461537,0.0625,106.0,0.0
1648650584,2022-03-30T16:29:44,2022-03-30,16:29:44,16.483,4756.0,34.0,17277.28,19403.71446153846,0.015625,106.0,0.0
1648650585,2022-03-30T16:29:45,2022-03-30,16:29:45,16.483,4757.0,37.0,16666.399999999998,18717.64923076923,0.015625,106.0,0.0
1648650586,2022-03-30T16:29:46,2022-03-30,16:29:46,16.483,4758.0,39.0,16666.399999999998,18717.64923076923,0.0,106.0,0.0
1648650587,2022-03-30T16:29:47,2022-03-30,16:29:47,16.483,4759.0,41.0,16666.399999999998,18717.64923076923,0.03125,107.0,0.0
1648650588,2022-03-30T16:29:48,2022-03-30,16:29:48,16.483,4760.0,41.0,16666.399999999998,18717.64923076923,0.015625,108.0,0.0
1648650589,2022-03-30T16:29:49,2022-03-30,16:29:49,16.483,4761.0,39.0,14860.32,16689.28246153846,0.03515625,108.0,0.0
1648650590,2022-03-30T16:29:50,2022-03-30,16:29:50,16.483,4762.0,36.0,14860.32,16689.28246153846,0.03515625,109.0,0.0
1648650591,2022-03-30T16:29:51,2022-03-30,16:29:51,16.483,4763.0,33.0,17901.44,20104.694153846154,0.01953125,109.0,0.0
1648650592,2022-03-30T16:29:52,2022-03-30,16:29:52,16.483,4764.0,32.0,17901.44,20104.694153846154,0.08203125,108.0,0.0
1648650593,2022-03-30T16:29:53,2022-03-30,16:29:53,16.483,4765.0,31.0,22748.64,25548.472615384613,0.015625,108.0,0.0
1648650594,2022-03-30T16:29:54,2022-03-30,16:29:54,16.483,4766.0,31.0,22748.64,25548.472615384613,0.015625,107.0,0.0
1648650595,2022-03-30T16:29:55,2022-03-30,16:29:55,16.483,4767.0,30.0,22748.64,25548.472615384613,0.0,107.0,0.0
1648650596,2022-03-30T16:29:56,2022-03-30,16:29:56,16.483,4768.0,30.0,22668.96,25458.985846153846,0.015625,107.0,0.0
1648650597,2022-03-30T16:29:57,2022-03-30,16:29:57,16.483,4769.0,29.0,22668.96,25458.985846153846,0.0,108.0,0.0
1648650598,2022-03-30T16:29:58,2022-03-30,16:29:58,16.483,4770.0,28.0,22629.12,25414.242461538455,0.0,109.0,0.0
1648650599,2022-03-30T16:29:59,2022-03-30,16:29:59,16.483,4771.0,27.0,22629.12,25414.242461538455,0.0234375,109.0,0.0
1648650600,2022-03-30T16:30:00,2022-03-30,16:30:00,16.5,4772.0,27.0,22469.76,25235.268923076925,0.015625,108.0,0.0
1648650601,2022-03-30T16:30:01,2022-03-30,16:30:01,16.5,4773.0,27.0,22469.76,25235.268923076925,0.015625,107.0,0.0
1648650602,2022-03-30T16:30:02,2022-03-30,16:30:02,16.5,4774.0,27.0,22469.76,25235.268923076925,0.01953125,106.0,0.0
1648650603,2022-03-30T16:30:03,2022-03-30,16:30:03,16.5,4775.0,27.0,21513.6,24161.42769230769,0.046875,106.0,0.0
1648650604,2022-03-30T16:30:04,2022-03-30,16:30:04,16.5,4776.0,25.0,21513.6,24161.42769230769,0.01953125,105.0,0.0
1648650605,2022-03-30T16:30:05,2022-03-30,16:30:05,16.5,4777.0,25.0,23040.8,25876.590769230766,0.0234375,105.0,0.0
1648650606,2022-03-30T16:30:06,2022-03-30,16:30:06,16.5,4778.0,26.0,21819.04,24504.46030769231,0.015625,105.0,0.0
1648650607,2022-03-30T16:30:07,2022-03-30,16:30:07,16.5,4779.0,27.0,15856.32,17807.867076923078,0.0,106.0,0.0
1648650608,2022-03-30T16:30:08,2022-03-30,16:30:08,16.5,4780.0,29.0,15856.32,17807.867076923078,0.01953125,106.0,0.0
1648650609,2022-03-30T16:30:09,2022-03-30,16:30:09,16.5,4781.0,29.0,17078.079999999998,19179.99753846154,0.0,106.0,0.0
1648650610,2022-03-30T16:30:10,2022-03-30,16:30:10,16.5,4782.0,31.0,17078.079999999998,19179.99753846154,0.015625,106.0,0.0
1648650611,2022-03-30T16:30:11,2022-03-30,16:30:11,16.5,4783.0,32.0,16108.64,18091.241846153844,0.0703125,106.0,0.0
1648650612,2022-03-30T16:30:12,2022-03-30,16:30:12,16.5,4784.0,33.0,16108.64,18091.241846153844,0.046875,106.0,0.0
1648650613,2022-03-30T16:30:13,2022-03-30,16:30:13,16.5,4785.0,34.0,16108.64,18091.241846153844,0.078125,105.0,0.0
1648650614,2022-03-30T16:30:14,2022-03-30,16:30:14,16.5,4786.0,34.0,16108.64,18091.241846153844,0.10546875,105.0,0.0
1648650615,2022-03-30T16:30:15,2022-03-30,16:30:15,16.5,4787.0,33.0,24660.96,27696.15507692308,0.09765625,105.0,0.0
1648650616,2022-03-30T16:30:16,2022-03-30,16:30:16,16.5,4788.0,31.0,29335.52,32946.045538461534,0.1328125,104.0,0.0
1648650617,2022-03-30T16:30:17,2022-03-30,16:30:17,16.5,4789.0,30.0,29335.52,32946.045538461534,0.04296875,104.0,0.0
1648650618,2022-03-30T16:30:18,2022-03-30,16:30:18,16.5,4790.0,30.0,36639.52,41148.99938461538,0.05078125,104.0,0.0
1648650619,2022-03-30T16:30:19,2022-03-30,16:30:19,16.5,4791.0,31.0,36413.76,40895.45353846154,0.0703125,103.0,0.0
1648650620,2022-03-30T16:30:20,2022-03-30,16:30:20,16.5,4792.0,31.0,36413.76,40895.45353846154,0.03125,103.0,0.0
1648650621,2022-03-30T16:30:21,2022-03-30,16:30:21,16.5,4793.0,31.0,36413.76,40895.45353846154,0.0234375,104.0,0.0
1648650622,2022-03-30T16:30:22,2022-03-30,16:30:22,16.5,4794.0,31.0,36413.76,40895.45353846154,0.0234375,107.0,0.0
1648650623,2022-03-30T16:30:23,2022-03-30,16:30:23,16.5,4795.0,31.0,36413.76,40895.45353846154,0.0234375,109.0,0.0
1648650624,2022-03-30T16:30:24,2022-03-30,16:30:24,16.5,4796.0,31.0,36413.76,40895.45353846154,0.03125,112.0,0.0
1648650625,2022-03-30T16:30:25,2022-03-30,16:30:25,16.5,4797.0,30.0,29800.32,33468.051692307694,0.04296875,114.0,0.0
1648650626,2022-03-30T16:30:26,2022-03-30,16:30:26,16.5,4798.0,27.0,29800.32,33468.051692307694,0.0390625,115.0,0.0
1648650627,2022-03-30T16:30:27,2022-03-30,16:30:27,16.5,4799.0,24.0,31154.88,34989.32676923076,0.0703125,116.0,0.0
1648650628,2022-03-30T16:30:28,2022-03-30,16:30:28,16.5,4800.0,23.0,31154.88,34989.32676923076,0.046875,117.0,0.0
1648650629,2022-03-30T16:30:29,2022-03-30,16:30:29,16.5,4801.0,23.0,31154.88,34989.32676923076,0.0234375,117.0,0.0
1648650630,2022-03-30T16:30:30,2022-03-30,16:30:30,16.5,4802.0,23.0,30544.0,34303.261538461535,0.0390625,117.0,0.0
1648650631,2022-03-30T16:30:31,2022-03-30,16:30:31,16.5,4803.0,23.0,30544.0,34303.261538461535,0.046875,116.0,0.0
1648650632,2022-03-30T16:30:32,2022-03-30,16:30:32,16.5,4804.0,22.0,30544.0,34303.261538461535,0.03125,116.0,0.0
1648650633,2022-03-30T16:30:33,2022-03-30,16:30:33,16.5,4805.0,22.0,30544.0,34303.261538461535,0.0625,115.0,0.0
1648650634,2022-03-30T16:30:34,2022-03-30,16:30:34,16.5,4806.0,22.0,29561.28,33199.591384615385,0.0234375,115.0,0.0
1648650635,2022-03-30T16:30:35,2022-03-30,16:30:35,16.5,4807.0,22.0,29561.28,33199.591384615385,0.015625,114.0,0.0
1648650636,2022-03-30T16:30:36,2022-03-30,16:30:36,16.5,4808.0,21.0,28299.68,31782.717538461537,0.01953125,114.0,0.0
1648650637,2022-03-30T16:30:37,2022-03-30,16:30:37,16.5,4809.0,21.0,28299.68,31782.717538461537,0.0,114.0,0.0
1648650638,2022-03-30T16:30:38,2022-03-30,16:30:38,16.5,4810.0,21.0,26958.4,30276.356923076924,0.03515625,113.0,0.0
1648650639,2022-03-30T16:30:39,2022-03-30,16:30:39,16.5,4811.0,21.0,26958.4,30276.356923076924,0.01953125,113.0,0.0
1648650640,2022-03-30T16:30:40,2022-03-30,16:30:40,16.5,4812.0,20.0,26958.4,30276.356923076924,0.015625,113.0,0.0
1648650641,2022-03-30T16:30:41,2022-03-30,16:30:41,16.5,4813.0,20.0,26958.4,30276.356923076924,0.015625,113.0,0.0
1648650642,2022-03-30T16:30:42,2022-03-30,16:30:42,16.5,4814.0,20.0,26958.4,30276.356923076924,0.03125,112.0,0.0
1648650643,2022-03-30T16:30:43,2022-03-30,16:30:43,16.5,4815.0,20.0,26958.4,30276.356923076924,0.0390625,112.0,0.0
1648650644,2022-03-30T16:30:44,2022-03-30,16:30:44,16.5,4816.0,20.0,26958.4,30276.356923076924,0.0390625,113.0,0.0
1648650645,2022-03-30T16:30:45,2022-03-30,16:30:45,16.5,4817.0,20.0,26958.4,30276.356923076924,0.015625,113.0,0.0
1648650646,2022-03-30T16:30:46,2022-03-30,16:30:46,16.5,4818.0,20.0,26958.4,30276.356923076924,0.01953125,114.0,0.0
1648650647,2022-03-30T16:30:47,2022-03-30,16:30:47,16.5,4819.0,19.0,23306.4,26174.88,0.02734375,115.0,0.0
1648650648,2022-03-30T16:30:48,2022-03-30,16:30:48,16.5,4820.0,17.0,23306.4,26174.88,0.03515625,115.0,0.0
1648650649,2022-03-30T16:30:49,2022-03-30,16:30:49,16.5,4821.0,15.0,23306.4,26174.88,0.046875,115.0,0.0
1648650650,2022-03-30T16:30:50,2022-03-30,16:30:50,16.5,4822.0,15.0,23306.4,26174.88,0.04296875,115.0,0.0
1648650651,2022-03-30T16:30:51,2022-03-30,16:30:51,16.5,4823.0,15.0,23306.4,26174.88,0.015625,115.0,0.0
1648650652,2022-03-30T16:30:52,2022-03-30,16:30:52,16.5,4824.0,15.0,24368.8,27368.036923076925,0.0,115.0,0.0
1648650653,2022-03-30T16:30:53,2022-03-30,16:30:53,16.5,4825.0,15.0,24368.8,27368.036923076925,0.015625,114.0,0.0
1648650654,2022-03-30T16:30:54,2022-03-30,16:30:54,16.5,4826.0,15.0,24368.8,27368.036923076925,0.02734375,113.0,0.0
1648650655,2022-03-30T16:30:55,2022-03-30,16:30:55,16.5,4827.0,15.0,24368.8,27368.036923076925,0.015625,113.0,0.0
1648650656,2022-03-30T16:30:56,2022-03-30,16:30:56,16.5,4828.0,15.0,24368.8,27368.036923076925,0.015625,113.0,0.0
1648650657,2022-03-30T16:30:57,2022-03-30,16:30:57,16.5,4829.0,15.0,24236.0,27218.89230769231,0.015625,113.0,0.0
1648650658,2022-03-30T16:30:58,2022-03-30,16:30:58,16.5,4830.0,14.0,24236.0,27218.89230769231,0.015625,113.0,0.0
1648650659,2022-03-30T16:30:59,2022-03-30,16:30:59,16.5,4831.0,14.0,24236.0,27218.89230769231,0.015625,112.0,0.0
1648650660,2022-03-30T16:31:00,2022-03-30,16:31:00,16.517,4832.0,14.0,24236.0,27218.89230769231,0.0703125,112.0,0.0
1648650661,2022-03-30T16:31:01,2022-03-30,16:31:01,16.517,4833.0,14.0,24236.0,27218.89230769231,0.046875,111.0,0.0
1648650662,2022-03-30T16:31:02,2022-03-30,16:31:02,16.517,4834.0,14.0,24236.0,27218.89230769231,0.0234375,110.0,0.0
1648650663,2022-03-30T16:31:03,2022-03-30,16:31:03,16.517,4835.0,14.0,24236.0,27218.89230769231,0.0,108.0,0.0
1648650664,2022-03-30T16:31:04,2022-03-30,16:31:04,16.517,4836.0,14.0,24236.0,27218.89230769231,0.015625,108.0,0.0
1648650665,2022-03-30T16:31:05,2022-03-30,16:31:05,16.517,4837.0,14.0,24236.0,27218.89230769231,0.015625,107.0,0.0
1648650666,2022-03-30T16:31:06,2022-03-30,16:31:06,16.517,4838.0,14.0,24236.0,27218.89230769231,0.015625,106.0,0.0
1648650667,2022-03-30T16:31:07,2022-03-30,16:31:07,16.517,4839.0,13.0,20836.32,23400.790153846152,0.015625,105.0,0.0
1648650668,2022-03-30T16:31:08,2022-03-30,16:31:08,16.517,4840.0,12.0,20836.32,23400.790153846152,0.0234375,105.0,0.0
1648650669,2022-03-30T16:31:09,2022-03-30,16:31:09,16.517,4841.0,11.0,20836.32,23400.790153846152,0.015625,106.0,0.0
1648650670,2022-03-30T16:31:10,2022-03-30,16:31:10,16.517,4842.0,11.0,20836.32,23400.790153846152,0.0,107.0,0.0
1648650671,2022-03-30T16:31:11,2022-03-30,16:31:11,16.517,4843.0,11.0,20836.32,23400.790153846152,0.015625,107.0,0.0
1648650672,2022-03-30T16:31:12,2022-03-30,16:31:12,16.517,4844.0,11.0,20836.32,23400.790153846152,0.0,107.0,0.0
1648650673,2022-03-30T16:31:13,2022-03-30,16:31:13,16.517,4845.0,11.0,16852.32,18926.45169230769,0.08984375,107.0,0.0
1648650674,2022-03-30T16:31:14,2022-03-30,16:31:14,16.517,4846.0,11.0,16852.32,18926.45169230769,0.0859375,107.0,0.0
1648650675,2022-03-30T16:31:15,2022-03-30,16:31:15,16.517,4847.0,11.0,16852.32,18926.45169230769,0.10546875,107.0,0.0
1648650676,2022-03-30T16:31:16,2022-03-30,16:31:16,16.517,4848.0,11.0,16852.32,18926.45169230769,0.10546875,106.0,0.0
1648650677,2022-03-30T16:31:17,2022-03-30,16:31:17,16.517,4849.0,11.0,16852.32,18926.45169230769,0.12109375,105.0,0.0
1648650678,2022-03-30T16:31:18,2022-03-30,16:31:18,16.517,4850.0,11.0,16852.32,18926.45169230769,0.08984375,104.0,0.0
1648650679,2022-03-30T16:31:19,2022-03-30,16:31:19,16.517,4851.0,11.0,16852.32,18926.45169230769,0.09765625,104.0,0.0
1648650680,2022-03-30T16:31:20,2022-03-30,16:31:20,16.517,4852.0,11.0,15989.12,17957.011692307693,0.10546875,103.0,0.0
1648650681,2022-03-30T16:31:21,2022-03-30,16:31:21,16.517,4853.0,10.0,15989.12,17957.011692307693,0.078125,103.0,0.0
1648650682,2022-03-30T16:31:22,2022-03-30,16:31:22,16.517,4854.0,10.0,15989.12,17957.011692307693,0.0546875,103.0,0.0
1648650683,2022-03-30T16:31:23,2022-03-30,16:31:23,16.517,4855.0,9.0,15989.12,17957.011692307693,0.05078125,102.0,0.0
1648650684,2022-03-30T16:31:24,2022-03-30,16:31:24,16.517,4856.0,9.0,15989.12,17957.011692307693,0.0234375,103.0,0.0
1648650685,2022-03-30T16:31:25,2022-03-30,16:31:25,16.517,4857.0,9.0,15989.12,17957.011692307693,0.015625,105.0,0.0
