time [s/256],breathing_rate [rpm](/api/datatype/33/),minute_ventilation [mL/min](/api/datatype/36/),minute_ventilation_adjusted [mL/min](/api/datatype/38/),sleep_position [NA](/api/datatype/270/),activity [g](/api/datatype/49/),heart_rate [bpm](/api/datatype/19/),cadence [spm](/api/datatype/53/)
421851567413,14,9375.68,10529.609846153846,,0.0,47,0
421851567669,13,9375.68,10529.609846153846,,0.0,47,0
421851567925,13,9375.68,10529.609846153846,,0.0,47,0
421851568181,13,7728.96,8680.216615384616,,0.0,47,0
421851568437,13,7728.96,8680.216615384616,,0.0,47,0
421851568693,14,7728.96,8680.216615384616,,0.0,47,0
421851568949,14,7728.96,8680.216615384616,,0.0,47,0
421851569205,14,7728.96,8680.216615384616,,0.0,47,0
421851569461,14,6321.28,7099.283692307692,,0.0,47,0
421851569717,14,6321.28,7099.283692307692,,0.0,47,0
421851569973,14,6321.28,7099.283692307692,,0.0,47,0
421851570229,14,6321.28,7099.283692307692,,0.0,47,0
421851570485,14,6029.12,6771.165538461538,,0.0,48,0
421851570741,14,6029.12,6771.165538461538,,0.0,48,0
421851570997,14,6029.12,6771.165538461538,,0.0,48,0
421851571253,13,6029.12,6771.165538461538,,0.0,48,0
421851571509,13,6029.12,6771.165538461538,,0.0,48,0
421851571765,13,6029.12,6771.165538461538,,0.0,48,0
421851572021,14,6029.12,6771.165538461538,,0.0,48,0
421851572277,13,6055.679999999999,6800.994461538462,,0.0,48,0
421851572533,13,6055.679999999999,6800.994461538462,,0.0,49,0
421851572789,13,6055.679999999999,6800.994461538462,,0.0,50,0
421851573045,13,6055.679999999999,6800.994461538462,,0.015625,50,0
421851573301,13,6108.799999999999,6860.652307692308,,0.12890625,51,0
421851573557,13,6108.799999999999,6860.652307692308,,0.06640625,51,0
421851573813,13,6108.799999999999,6860.652307692308,,0.0390625,52,0
421851574069,14,6533.759999999999,7337.915076923077,,0.06640625,53,0
421851574325,14,6533.759999999999,7337.915076923077,,0.1171875,54,0
421851574581,14,6533.759999999999,7337.915076923077,,0.0859375,54,0
421851574837,13,6533.759999999999,7337.915076923077,,0.0859375,54,0
421851575093,14,9110.08,10231.320615384615,,0.12109375,56,0
421851575349,14,9110.08,10231.320615384615,,0.05859375,58,0
421851575605,14,9110.08,10231.320615384615,,0.09375,59,0
421851575861,14,10849.76,12185.115076923077,,0.15234375,60,0
421851576117,14,10849.76,12185.115076923077,,0.05859375,60,0
421851576373,14,10849.76,12185.115076923077,,0.19140625,61,0
421851576629,14,10849.76,12185.115076923077,,0.16015625,61,0
421851576885,14,11513.76,12930.838153846153,,0.05859375,62,0
421851577141,14,11513.76,12930.838153846153,,0.09375,61,0
421851577397,14,12469.92,14004.679384615383,,0.08984375,62,0
421851577653,16,15418.08,17315.689846153844,,0.06640625,63,0
421851577909,18,15418.08,17315.689846153844,,0.0390625,63,0
421851578165,20,15418.08,17315.689846153844,,0.0390625,63,0
421851578421,20,15418.08,17315.689846153844,,0.21484375,65,0
421851578677,20,15418.08,17315.689846153844,,0.26953125,64,0
421851578933,20,15418.08,17315.689846153844,,0.33984375,66,0
421851579189,20,15418.08,17315.689846153844,,0.35546875,67,0
421851579445,19,17609.28,19776.575999999997,,0.296875,67,0
421851579701,18,17609.28,19776.575999999997,,0.33984375,67,31
421851579957,17,17609.28,19776.575999999997,,0.3515625,66,72
421851580213,17,17609.28,19776.575999999997,,0.3046875,69,99
421851580469,17,17277.28,19403.71446153846,,0.34765625,71,106
421851580725,17,17277.28,19403.71446153846,,0.34375,70,104
421851580981,16,17277.28,19403.71446153846,,0.28515625,69,100
421851581237,16,16068.8,18046.49846153846,,0.37109375,75,98
421851581493,17,16068.8,18046.49846153846,,0.3359375,77,98
421851581749,18,15803.199999999999,17748.20923076923,,0.30859375,79,99
421851582005,18,15803.199999999999,17748.20923076923,,0.34765625,79,98
421851582261,18,15803.199999999999,17748.20923076923,,0.3828125,79,98
421851582517,18,16374.24,18389.53107692308,,0.3046875,78,98
421851582773,18,16374.24,18389.53107692308,,0.19140625,84,98
421851583029,19,16374.24,18389.53107692308,,0.06640625,90,97
421851583285,19,16374.24,18389.53107692308,,0.23828125,93,93
421851583541,18,16374.24,18389.53107692308,,0.3046875,92,83
421851583797,18,16374.24,18389.53107692308,,0.33203125,90,74
421851584053,18,16374.24,18389.53107692308,,0.1875,90,71
421851584309,17,15989.119999999999,17957.011692307693,,0.09375,89,70
421851584565,17,15989.119999999999,17957.011692307693,,0.1484375,88,68
421851584821,17,15989.119999999999,17957.011692307693,,0.34765625,92,59
421851585077,17,15378.24,17270.94646153846,,0.33203125,92,54
421851585333,18,15378.24,17270.94646153846,,0.3671875,90,57
421851585589,19,16175.039999999999,18165.814153846153,,0.37890625,89,62
421851585845,20,16175.039999999999,18165.814153846153,,0.37890625,88,71
421851586101,21,16799.2,18866.793846153847,,0.359375,87,86
421851586357,21,16799.2,18866.793846153847,,0.359375,84,100
421851586613,21,16799.2,18866.793846153847,,0.37109375,81,104
421851586869,21,15843.039999999999,17792.952615384616,,0.3359375,81,104
421851587125,21,15843.039999999999,17792.952615384616,,0.34375,78,103
421851587381,21,15843.039999999999,17792.952615384616,,0.3984375,75,102
421851587637,21,16108.64,18091.241846153844,,0.359375,75,101
421851587893,21,16108.64,18091.241846153844,,0.3125,74,101
421851588149,21,16108.64,18091.241846153844,,0.3203125,74,101
421851588405,21,16560.16,18598.33353846154,,0.34375,75,102
421851588661,21,16560.16,18598.33353846154,,0.3125,77,103
421851588917,22,17317.12,19448.457846153844,,0.30859375,77,103
421851589173,22,17317.12,19448.457846153844,,0.3828125,77,103
421851589429,22,17317.12,19448.457846153844,,0.3515625,77,103
421851589685,23,16998.399999999998,19090.51076923077,,0.3125,75,102
