Timestamp,DateTime,Breathing rate (rpm),Minute ventilation (mL/min),Heart rate (bpm)
1647969985,2022-03-22T18:26:25,36.0,96735.0,153.0
1647969986,2022-03-22T18:26:26,36.0,96765.0,153.0
1647969987,2022-03-22T18:26:27,36.0,98555.0,152.0
1647969988,2022-03-22T18:26:28,36.0,98555.0,151.0
1647969989,2022-03-22T18:26:29,36.0,102313.0,151.0
1647969990,2022-03-22T18:26:30,36.0,102313.0,151.0
1647969991,2022-03-22T18:26:31,36.0,100986.0,150.0
1647969992,2022-03-22T18:26:32,36.0,100061.0,150.0
1647969993,2022-03-22T18:26:33,36.0,100061.0,149.0
1647969994,2022-03-22T18:26:34,35.0,96497.0,148.0
1647969995,2022-03-22T18:26:35,35.0,96497.0,148.0
1647969996,2022-03-22T18:26:36,35.0,89576.0,147.0
1647969997,2022-03-22T18:26:37,35.0,89576.0,146.0
1647969998,2022-03-22T18:26:38,35.0,86653.0,145.0
1647969999,2022-03-22T18:26:39,35.0,86653.0,144.0
1647970000,2022-03-22T18:26:40,35.0,80478.0,143.0
1647970001,2022-03-22T18:26:41,35.0,78599.0,142.0
1647970002,2022-03-22T18:26:42,34.0,78599.0,139.0
1647970003,2022-03-22T18:26:43,34.0,77496.0,137.0
1647970004,2022-03-22T18:26:44,34.0,77496.0,137.0
1647970005,2022-03-22T18:26:45,34.0,75885.0,136.0
1647970006,2022-03-22T18:26:46,34.0,73588.0,135.0
1647970007,2022-03-22T18:26:47,34.0,73588.0,135.0
1647970008,2022-03-22T18:26:48,34.0,74393.0,134.0
1647970009,2022-03-22T18:26:49,34.0,74393.0,134.0
1647970010,2022-03-22T18:26:50,34.0,74214.0,133.0
1647970011,2022-03-22T18:26:51,34.0,74214.0,132.0
1647970012,2022-03-22T18:26:52,34.0,75064.0,130.0
1647970013,2022-03-22T18:26:53,34.0,75064.0,129.0
1647970014,2022-03-22T18:26:54,34.0,69233.0,128.0
1647970015,2022-03-22T18:26:55,33.0,69233.0,128.0
1647970016,2022-03-22T18:26:56,33.0,71858.0,129.0
1647970017,2022-03-22T18:26:57,33.0,72186.0,130.0
1647970018,2022-03-22T18:26:58,33.0,72186.0,131.0
1647970019,2022-03-22T18:26:59,33.0,71947.0,131.0
1647970020,2022-03-22T18:27:00,33.0,71947.0,131.0
1647970021,2022-03-22T18:27:01,33.0,68144.0,131.0
1647970022,2022-03-22T18:27:02,32.0,68144.0,131.0
1647970023,2022-03-22T18:27:03,32.0,68144.0,131.0
1647970024,2022-03-22T18:27:04,31.0,67577.0,130.0
1647970025,2022-03-22T18:27:05,31.0,67577.0,130.0
1647970026,2022-03-22T18:27:06,30.0,64595.0,130.0
1647970027,2022-03-22T18:27:07,29.0,64595.0,130.0
1647970028,2022-03-22T18:27:08,29.0,66325.0,130.0
1647970029,2022-03-22T18:27:09,29.0,62835.0,130.0
1647970030,2022-03-22T18:27:10,30.0,62835.0,130.0
1647970031,2022-03-22T18:27:11,30.0,62074.0,130.0
1647970032,2022-03-22T18:27:12,31.0,66489.0,130.0
1647970033,2022-03-22T18:27:13,32.0,66489.0,130.0
1647970034,2022-03-22T18:27:14,33.0,70844.0,130.0
1647970035,2022-03-22T18:27:15,34.0,70814.0,130.0
1647970036,2022-03-22T18:27:16,36.0,70814.0,131.0
1647970037,2022-03-22T18:27:17,38.0,74304.0,130.0
1647970038,2022-03-22T18:27:18,39.0,74304.0,130.0
1647970039,2022-03-22T18:27:19,40.0,71515.0,129.0
1647970040,2022-03-22T18:27:20,40.0,71515.0,128.0
1647970041,2022-03-22T18:27:21,39.0,64266.0,127.0
1647970042,2022-03-22T18:27:22,37.0,63207.0,125.0
1647970043,2022-03-22T18:27:23,37.0,63207.0,123.0
1647970044,2022-03-22T18:27:24,36.0,55064.0,121.0
1647970045,2022-03-22T18:27:25,36.0,54572.0,119.0
1647970046,2022-03-22T18:27:26,36.0,54572.0,118.0
1647970047,2022-03-22T18:27:27,36.0,53483.0,116.0
1647970048,2022-03-22T18:27:28,36.0,53036.0,116.0
1647970049,2022-03-22T18:27:29,36.0,53036.0,115.0
1647970050,2022-03-22T18:27:30,36.0,54945.0,115.0
1647970051,2022-03-22T18:27:31,36.0,54945.0,115.0
1647970052,2022-03-22T18:27:32,36.0,61582.0,115.0
1647970053,2022-03-22T18:27:33,37.0,61582.0,116.0
1647970054,2022-03-22T18:27:34,37.0,59151.0,116.0
1647970055,2022-03-22T18:27:35,36.0,59151.0,118.0
1647970056,2022-03-22T18:27:36,35.0,57719.0,119.0
1647970057,2022-03-22T18:27:37,34.0,57719.0,121.0
1647970058,2022-03-22T18:27:38,33.0,55541.0,122.0
1647970059,2022-03-22T18:27:39,32.0,55541.0,122.0
1647970060,2022-03-22T18:27:40,32.0,55541.0,123.0
1647970061,2022-03-22T18:27:41,31.0,58987.0,120.0
1647970062,2022-03-22T18:27:42,30.0,58987.0,118.0
1647970063,2022-03-22T18:27:43,29.0,58987.0,117.0
1647970064,2022-03-22T18:27:44,29.0,51992.0,116.0
1647970065,2022-03-22T18:27:45,28.0,51992.0,116.0
1647970066,2022-03-22T18:27:46,27.0,48875.0,116.0
1647970067,2022-03-22T18:27:47,26.0,48875.0,116.0
1647970068,2022-03-22T18:27:48,26.0,48875.0,117.0
1647970069,2022-03-22T18:27:49,26.0,41313.0,119.0
1647970070,2022-03-22T18:27:50,25.0,41313.0,123.0
1647970071,2022-03-22T18:27:51,24.0,42551.0,125.0
1647970072,2022-03-22T18:27:52,24.0,42551.0,126.0
1647970073,2022-03-22T18:27:53,24.0,42551.0,125.0
1647970074,2022-03-22T18:27:54,24.0,43222.0,124.0
1647970075,2022-03-22T18:27:55,24.0,43222.0,123.0
1647970076,2022-03-22T18:27:56,24.0,45072.0,122.0
1647970077,2022-03-22T18:27:57,24.0,43192.0,122.0
1647970078,2022-03-22T18:27:58,25.0,43192.0,121.0
1647970079,2022-03-22T18:27:59,26.0,49591.0,122.0
1647970080,2022-03-22T18:28:00,27.0,49591.0,122.0
1647970081,2022-03-22T18:28:01,28.0,49591.0,123.0
1647970082,2022-03-22T18:28:02,28.0,50277.0,125.0
1647970083,2022-03-22T18:28:03,28.0,59121.0,126.0
1647970084,2022-03-22T18:28:04,29.0,59121.0,127.0
1647970085,2022-03-22T18:28:05,30.0,58002.0,128.0
1647970086,2022-03-22T18:28:06,30.0,58002.0,128.0
1647970087,2022-03-22T18:28:07,30.0,60240.0,129.0
1647970088,2022-03-22T18:28:08,31.0,60240.0,129.0
1647970089,2022-03-22T18:28:09,31.0,57063.0,128.0
1647970090,2022-03-22T18:28:10,31.0,57063.0,128.0
1647970091,2022-03-22T18:28:11,31.0,53319.0,128.0
1647970092,2022-03-22T18:28:12,30.0,53319.0,126.0
1647970093,2022-03-22T18:28:13,30.0,53319.0,124.0
1647970094,2022-03-22T18:28:14,30.0,48189.0,121.0
1647970095,2022-03-22T18:28:15,30.0,48189.0,118.0
1647970096,2022-03-22T18:28:16,29.0,52559.0,117.0
1647970097,2022-03-22T18:28:17,29.0,53424.0,116.0
1647970098,2022-03-22T18:28:18,29.0,53424.0,115.0
1647970099,2022-03-22T18:28:19,29.0,54035.0,115.0
1647970100,2022-03-22T18:28:20,30.0,54333.0,116.0
1647970101,2022-03-22T18:28:21,32.0,58927.0,119.0
1647970102,2022-03-22T18:28:22,34.0,58927.0,122.0
1647970103,2022-03-22T18:28:23,35.0,63685.0,128.0
1647970104,2022-03-22T18:28:24,36.0,76496.0,132.0
1647970105,2022-03-22T18:28:25,37.0,76496.0,135.0
1647970106,2022-03-22T18:28:26,39.0,78510.0,139.0
1647970107,2022-03-22T18:28:27,39.0,78510.0,142.0
1647970108,2022-03-22T18:28:28,40.0,77630.0,145.0
1647970109,2022-03-22T18:28:29,39.0,77630.0,147.0
1647970110,2022-03-22T18:28:30,39.0,77346.0,149.0
1647970111,2022-03-22T18:28:31,38.0,77346.0,150.0
1647970112,2022-03-22T18:28:32,37.0,78838.0,152.0
1647970113,2022-03-22T18:28:33,37.0,78018.0,153.0
1647970114,2022-03-22T18:28:34,36.0,78018.0,154.0
1647970115,2022-03-22T18:28:35,35.0,74811.0,154.0
1647970116,2022-03-22T18:28:36,35.0,74811.0,155.0
1647970117,2022-03-22T18:28:37,34.0,70888.0,155.0
1647970118,2022-03-22T18:28:38,35.0,70545.0,156.0
1647970119,2022-03-22T18:28:39,35.0,70545.0,156.0
1647970120,2022-03-22T18:28:40,36.0,70516.0,156.0
1647970121,2022-03-22T18:28:41,36.0,70516.0,156.0
1647970122,2022-03-22T18:28:42,36.0,73528.0,156.0
1647970123,2022-03-22T18:28:43,36.0,75765.0,156.0
1647970124,2022-03-22T18:28:44,36.0,75765.0,156.0
1647970125,2022-03-22T18:28:45,36.0,78032.0,156.0
1647970126,2022-03-22T18:28:46,37.0,82313.0,156.0
1647970127,2022-03-22T18:28:47,37.0,82313.0,156.0
1647970128,2022-03-22T18:28:48,38.0,84640.0,156.0
1647970129,2022-03-22T18:28:49,38.0,84595.0,156.0
1647970130,2022-03-22T18:28:50,37.0,84595.0,156.0
1647970131,2022-03-22T18:28:51,37.0,93275.0,157.0
1647970132,2022-03-22T18:28:52,37.0,93275.0,157.0
1647970133,2022-03-22T18:28:53,37.0,91142.0,158.0
1647970134,2022-03-22T18:28:54,36.0,91142.0,158.0
1647970135,2022-03-22T18:28:55,36.0,90650.0,158.0
1647970136,2022-03-22T18:28:56,36.0,90650.0,159.0
1647970137,2022-03-22T18:28:57,36.0,87130.0,159.0
1647970138,2022-03-22T18:28:58,35.0,90635.0,159.0
1647970139,2022-03-22T18:28:59,35.0,90635.0,160.0
1647970140,2022-03-22T18:29:00,34.0,91068.0,160.0
1647970141,2022-03-22T18:29:01,35.0,92708.0,161.0
1647970142,2022-03-22T18:29:02,35.0,92708.0,162.0
1647970143,2022-03-22T18:29:03,35.0,88577.0,162.0
1647970144,2022-03-22T18:29:04,36.0,91351.0,163.0
1647970145,2022-03-22T18:29:05,37.0,91351.0,164.0
1647970146,2022-03-22T18:29:06,38.0,92693.0,164.0
1647970147,2022-03-22T18:29:07,39.0,97421.0,165.0
1647970148,2022-03-22T18:29:08,40.0,96556.0,165.0
1647970149,2022-03-22T18:29:09,41.0,96556.0,166.0
1647970150,2022-03-22T18:29:10,42.0,97943.0,167.0
1647970151,2022-03-22T18:29:11,42.0,101717.0,167.0
1647970152,2022-03-22T18:29:12,42.0,101717.0,168.0
1647970153,2022-03-22T18:29:13,43.0,104595.0,168.0
1647970154,2022-03-22T18:29:14,43.0,105475.0,169.0
1647970155,2022-03-22T18:29:15,42.0,105475.0,169.0
1647970156,2022-03-22T18:29:16,42.0,105744.0,170.0
1647970157,2022-03-22T18:29:17,42.0,105773.0,170.0
1647970158,2022-03-22T18:29:18,42.0,105773.0,170.0
1647970159,2022-03-22T18:29:19,41.0,106430.0,170.0
1647970160,2022-03-22T18:29:20,41.0,108846.0,171.0
1647970161,2022-03-22T18:29:21,41.0,107041.0,171.0
1647970162,2022-03-22T18:29:22,41.0,107041.0,171.0
1647970163,2022-03-22T18:29:23,41.0,106459.0,171.0
1647970164,2022-03-22T18:29:24,41.0,106087.0,171.0
1647970165,2022-03-22T18:29:25,40.0,106087.0,171.0
1647970166,2022-03-22T18:29:26,40.0,107414.0,171.0
1647970167,2022-03-22T18:29:27,40.0,107414.0,171.0
1647970168,2022-03-22T18:29:28,40.0,110233.0,171.0
1647970169,2022-03-22T18:29:29,40.0,110486.0,171.0
1647970170,2022-03-22T18:29:30,39.0,110486.0,171.0
1647970171,2022-03-22T18:29:31,39.0,110367.0,170.0
1647970172,2022-03-22T18:29:32,39.0,109248.0,170.0
1647970173,2022-03-22T18:29:33,39.0,109248.0,170.0
1647970174,2022-03-22T18:29:34,39.0,108234.0,169.0
1647970175,2022-03-22T18:29:35,39.0,107369.0,169.0
1647970176,2022-03-22T18:29:36,39.0,108756.0,169.0
1647970177,2022-03-22T18:29:37,40.0,108756.0,169.0
1647970178,2022-03-22T18:29:38,40.0,106161.0,169.0
1647970179,2022-03-22T18:29:39,41.0,106161.0,169.0
1647970180,2022-03-22T18:29:40,41.0,106653.0,169.0
1647970181,2022-03-22T18:29:41,41.0,103387.0,169.0
1647970182,2022-03-22T18:29:42,40.0,103387.0,169.0
1647970183,2022-03-22T18:29:43,40.0,105147.0,169.0
1647970184,2022-03-22T18:29:44,40.0,106713.0,169.0
1647970185,2022-03-22T18:29:45,41.0,106713.0,170.0
1647970186,2022-03-22T18:29:46,41.0,109084.0,170.0
1647970187,2022-03-22T18:29:47,40.0,107503.0,170.0
1647970188,2022-03-22T18:29:48,40.0,107503.0,170.0
1647970189,2022-03-22T18:29:49,39.0,110516.0,170.0
1647970190,2022-03-22T18:29:50,40.0,111575.0,171.0
1647970191,2022-03-22T18:29:51,41.0,108055.0,171.0
1647970192,2022-03-22T18:29:52,41.0,108920.0,172.0
1647970193,2022-03-22T18:29:53,42.0,108920.0,172.0
1647970194,2022-03-22T18:29:54,43.0,108682.0,172.0
1647970195,2022-03-22T18:29:55,43.0,109547.0,173.0
1647970196,2022-03-22T18:29:56,44.0,110188.0,173.0
1647970197,2022-03-22T18:29:57,46.0,109636.0,174.0
1647970198,2022-03-22T18:29:58,47.0,109636.0,174.0
1647970199,2022-03-22T18:29:59,47.0,107444.0,174.0
1647970200,2022-03-22T18:30:00,46.0,112694.0,175.0
1647970201,2022-03-22T18:30:01,46.0,112694.0,176.0
1647970202,2022-03-22T18:30:02,45.0,115870.0,176.0
1647970203,2022-03-22T18:30:03,45.0,115870.0,176.0
1647970204,2022-03-22T18:30:04,44.0,111754.0,177.0
1647970205,2022-03-22T18:30:05,43.0,113827.0,177.0
1647970206,2022-03-22T18:30:06,42.0,113827.0,178.0
1647970207,2022-03-22T18:30:07,41.0,111948.0,178.0
1647970208,2022-03-22T18:30:08,41.0,110501.0,178.0
1647970209,2022-03-22T18:30:09,40.0,113663.0,178.0
1647970210,2022-03-22T18:30:10,41.0,115259.0,178.0
1647970211,2022-03-22T18:30:11,42.0,112500.0,178.0
1647970212,2022-03-22T18:30:12,43.0,112500.0,179.0
1647970213,2022-03-22T18:30:13,44.0,122358.0,179.0
1647970214,2022-03-22T18:30:14,46.0,121508.0,179.0
1647970215,2022-03-22T18:30:15,48.0,127563.0,179.0
1647970216,2022-03-22T18:30:16,49.0,132888.0,179.0
1647970217,2022-03-22T18:30:17,50.0,132888.0,179.0
1647970218,2022-03-22T18:30:18,50.0,130949.0,179.0
1647970219,2022-03-22T18:30:19,50.0,132082.0,179.0
1647970220,2022-03-22T18:30:20,49.0,135498.0,180.0
1647970221,2022-03-22T18:30:21,48.0,131903.0,180.0
1647970222,2022-03-22T18:30:22,48.0,131903.0,180.0
1647970223,2022-03-22T18:30:23,47.0,132112.0,180.0
1647970224,2022-03-22T18:30:24,47.0,130069.0,180.0
1647970225,2022-03-22T18:30:25,47.0,128428.0,180.0
1647970226,2022-03-22T18:30:26,47.0,128428.0,180.0
1647970227,2022-03-22T18:30:27,47.0,128921.0,181.0
1647970228,2022-03-22T18:30:28,47.0,126907.0,181.0
1647970229,2022-03-22T18:30:29,47.0,123313.0,181.0
1647970230,2022-03-22T18:30:30,47.0,124789.0,182.0
1647970231,2022-03-22T18:30:31,47.0,124789.0,182.0
1647970232,2022-03-22T18:30:32,48.0,127713.0,182.0
1647970233,2022-03-22T18:30:33,48.0,130263.0,182.0
1647970234,2022-03-22T18:30:34,47.0,133559.0,182.0
1647970235,2022-03-22T18:30:35,48.0,135095.0,183.0
1647970236,2022-03-22T18:30:36,48.0,137631.0,183.0
1647970237,2022-03-22T18:30:37,49.0,144954.0,183.0
1647970238,2022-03-22T18:30:38,50.0,144954.0,183.0
1647970239,2022-03-22T18:30:39,50.0,144104.0,184.0
1647970240,2022-03-22T18:30:40,50.0,143760.0,184.0
1647970241,2022-03-22T18:30:41,50.0,146758.0,185.0
1647970242,2022-03-22T18:30:42,51.0,142254.0,185.0
1647970243,2022-03-22T18:30:43,51.0,142254.0,185.0
1647970244,2022-03-22T18:30:44,51.0,141523.0,185.0
1647970245,2022-03-22T18:30:45,50.0,143388.0,186.0
1647970246,2022-03-22T18:30:46,49.0,139271.0,186.0
1647970247,2022-03-22T18:30:47,48.0,143373.0,186.0
1647970248,2022-03-22T18:30:48,48.0,143373.0,186.0
1647970249,2022-03-22T18:30:49,48.0,143045.0,186.0
1647970250,2022-03-22T18:30:50,47.0,137496.0,186.0
1647970251,2022-03-22T18:30:51,46.0,137496.0,186.0
1647970252,2022-03-22T18:30:52,45.0,144089.0,186.0
1647970253,2022-03-22T18:30:53,45.0,144581.0,186.0
1647970254,2022-03-22T18:30:54,45.0,145476.0,186.0
1647970255,2022-03-22T18:30:55,46.0,150397.0,186.0
1647970256,2022-03-22T18:30:56,46.0,147683.0,185.0
1647970257,2022-03-22T18:30:57,47.0,147683.0,185.0
1647970258,2022-03-22T18:30:58,47.0,144715.0,185.0
1647970259,2022-03-22T18:30:59,48.0,151337.0,184.0
1647970260,2022-03-22T18:31:00,48.0,148011.0,184.0
1647970261,2022-03-22T18:31:01,49.0,150174.0,183.0
1647970262,2022-03-22T18:31:02,49.0,150174.0,183.0
1647970263,2022-03-22T18:31:03,49.0,151889.0,183.0
1647970264,2022-03-22T18:31:04,49.0,153172.0,182.0
1647970265,2022-03-22T18:31:05,48.0,156184.0,182.0
1647970266,2022-03-22T18:31:06,49.0,155319.0,182.0
1647970267,2022-03-22T18:31:07,49.0,154141.0,182.0
1647970268,2022-03-22T18:31:08,49.0,154141.0,182.0
1647970269,2022-03-22T18:31:09,49.0,159301.0,182.0
1647970270,2022-03-22T18:31:10,49.0,154186.0,182.0
1647970271,2022-03-22T18:31:11,48.0,156721.0,182.0
1647970272,2022-03-22T18:31:12,48.0,156721.0,182.0
1647970273,2022-03-22T18:31:13,48.0,152142.0,182.0
1647970274,2022-03-22T18:31:14,48.0,151486.0,182.0
1647970275,2022-03-22T18:31:15,47.0,157034.0,182.0
1647970276,2022-03-22T18:31:16,46.0,157034.0,182.0
1647970277,2022-03-22T18:31:17,45.0,157765.0,182.0
1647970278,2022-03-22T18:31:18,45.0,153992.0,182.0
1647970279,2022-03-22T18:31:19,45.0,155543.0,182.0
1647970280,2022-03-22T18:31:20,45.0,155543.0,182.0
1647970281,2022-03-22T18:31:21,45.0,152784.0,182.0
1647970282,2022-03-22T18:31:22,46.0,152888.0,182.0
1647970283,2022-03-22T18:31:23,46.0,157064.0,182.0
1647970284,2022-03-22T18:31:24,47.0,154022.0,183.0
1647970285,2022-03-22T18:31:25,47.0,154022.0,183.0
1647970286,2022-03-22T18:31:26,47.0,157348.0,183.0
1647970287,2022-03-22T18:31:27,48.0,154544.0,183.0
1647970288,2022-03-22T18:31:28,47.0,160912.0,184.0
1647970289,2022-03-22T18:31:29,47.0,160912.0,184.0
1647970290,2022-03-22T18:31:30,46.0,160942.0,184.0
1647970291,2022-03-22T18:31:31,46.0,161971.0,184.0
1647970292,2022-03-22T18:31:32,45.0,153529.0,183.0
1647970293,2022-03-22T18:31:33,45.0,156766.0,184.0
1647970294,2022-03-22T18:31:34,45.0,156766.0,183.0
1647970295,2022-03-22T18:31:35,46.0,154335.0,184.0
1647970296,2022-03-22T18:31:36,46.0,162538.0,184.0
1647970297,2022-03-22T18:31:37,47.0,161941.0,184.0
1647970298,2022-03-22T18:31:38,48.0,163880.0,184.0
1647970299,2022-03-22T18:31:39,49.0,165029.0,184.0
1647970300,2022-03-22T18:31:40,50.0,165029.0,184.0
1647970301,2022-03-22T18:31:41,50.0,168011.0,184.0
1647970302,2022-03-22T18:31:42,50.0,168280.0,184.0
1647970303,2022-03-22T18:31:43,50.0,162344.0,184.0
1647970304,2022-03-22T18:31:44,50.0,154454.0,185.0
1647970305,2022-03-22T18:31:45,50.0,148011.0,185.0
1647970306,2022-03-22T18:31:46,50.0,148011.0,185.0
1647970307,2022-03-22T18:31:47,50.0,145416.0,185.0
1647970308,2022-03-22T18:31:48,50.0,138615.0,185.0
1647970309,2022-03-22T18:31:49,50.0,136661.0,186.0
1647970310,2022-03-22T18:31:50,50.0,134215.0,186.0
1647970311,2022-03-22T18:31:51,50.0,138779.0,186.0
1647970312,2022-03-22T18:31:52,50.0,142284.0,186.0
1647970313,2022-03-22T18:31:53,50.0,142284.0,186.0
1647970314,2022-03-22T18:31:54,51.0,146594.0,186.0
1647970315,2022-03-22T18:31:55,51.0,148712.0,186.0
1647970316,2022-03-22T18:31:56,52.0,157064.0,186.0
1647970317,2022-03-22T18:31:57,53.0,161986.0,186.0
1647970318,2022-03-22T18:31:58,54.0,165133.0,186.0
1647970319,2022-03-22T18:31:59,55.0,164715.0,186.0
1647970320,2022-03-22T18:32:00,56.0,162105.0,186.0
1647970321,2022-03-22T18:32:01,56.0,164223.0,186.0
1647970322,2022-03-22T18:32:02,57.0,163791.0,186.0
1647970323,2022-03-22T18:32:03,58.0,160375.0,186.0
1647970324,2022-03-22T18:32:04,58.0,163462.0,187.0
1647970325,2022-03-22T18:32:05,58.0,158198.0,187.0
1647970326,2022-03-22T18:32:06,57.0,158899.0,187.0
1647970327,2022-03-22T18:32:07,57.0,159794.0,187.0
1647970328,2022-03-22T18:32:08,56.0,161792.0,187.0
1647970329,2022-03-22T18:32:09,56.0,157825.0,187.0
1647970330,2022-03-22T18:32:10,56.0,157825.0,187.0
1647970331,2022-03-22T18:32:11,56.0,159615.0,187.0
1647970332,2022-03-22T18:32:12,56.0,159346.0,187.0
1647970333,2022-03-22T18:32:13,56.0,163716.0,187.0
1647970334,2022-03-22T18:32:14,56.0,163418.0,187.0
1647970335,2022-03-22T18:32:15,56.0,163537.0,187.0
1647970336,2022-03-22T18:32:16,56.0,164536.0,187.0
1647970337,2022-03-22T18:32:17,56.0,164149.0,187.0
1647970338,2022-03-22T18:32:18,56.0,162448.0,187.0
1647970339,2022-03-22T18:32:19,56.0,159823.0,187.0
1647970340,2022-03-22T18:32:20,57.0,161747.0,187.0
1647970341,2022-03-22T18:32:21,57.0,161732.0,187.0
1647970342,2022-03-22T18:32:22,57.0,162389.0,187.0
1647970343,2022-03-22T18:32:23,57.0,160375.0,187.0
1647970344,2022-03-22T18:32:24,56.0,160375.0,186.0
1647970345,2022-03-22T18:32:25,55.0,158585.0,186.0
1647970346,2022-03-22T18:32:26,54.0,156244.0,186.0
1647970347,2022-03-22T18:32:27,52.0,155916.0,186.0
1647970348,2022-03-22T18:32:28,51.0,152068.0,186.0
1647970349,2022-03-22T18:32:29,50.0,153679.0,185.0
1647970350,2022-03-22T18:32:30,50.0,153679.0,185.0
1647970351,2022-03-22T18:32:31,50.0,156468.0,185.0
1647970352,2022-03-22T18:32:32,50.0,156840.0,185.0
1647970353,2022-03-22T18:32:33,51.0,159376.0,185.0
1647970354,2022-03-22T18:32:34,51.0,165461.0,185.0
1647970355,2022-03-22T18:32:35,52.0,164477.0,185.0
1647970356,2022-03-22T18:32:36,53.0,169324.0,185.0
1647970357,2022-03-22T18:32:37,53.0,170249.0,185.0
1647970358,2022-03-22T18:32:38,54.0,166490.0,185.0
1647970359,2022-03-22T18:32:39,54.0,165103.0,185.0
1647970360,2022-03-22T18:32:40,55.0,166788.0,185.0
1647970361,2022-03-22T18:32:41,56.0,162896.0,185.0
1647970362,2022-03-22T18:32:42,57.0,162896.0,185.0
1647970363,2022-03-22T18:32:43,57.0,167474.0,185.0
1647970364,2022-03-22T18:32:44,57.0,163746.0,185.0
1647970365,2022-03-22T18:32:45,57.0,161509.0,185.0
1647970366,2022-03-22T18:32:46,58.0,163925.0,186.0
1647970367,2022-03-22T18:32:47,58.0,167310.0,186.0
1647970368,2022-03-22T18:32:48,58.0,169443.0,186.0
1647970369,2022-03-22T18:32:49,57.0,177348.0,186.0
1647970370,2022-03-22T18:32:50,57.0,166565.0,186.0
1647970371,2022-03-22T18:32:51,55.0,166595.0,186.0
1647970372,2022-03-22T18:32:52,53.0,166595.0,185.0
1647970373,2022-03-22T18:32:53,52.0,165282.0,185.0
1647970374,2022-03-22T18:32:54,51.0,157750.0,185.0
1647970375,2022-03-22T18:32:55,51.0,158735.0,184.0
1647970376,2022-03-22T18:32:56,50.0,155782.0,183.0
1647970377,2022-03-22T18:32:57,49.0,146714.0,183.0
1647970378,2022-03-22T18:32:58,49.0,146714.0,183.0
1647970379,2022-03-22T18:32:59,49.0,157049.0,182.0
1647970380,2022-03-22T18:33:00,50.0,153947.0,182.0
1647970381,2022-03-22T18:33:01,51.0,152142.0,182.0
1647970382,2022-03-22T18:33:02,51.0,160703.0,182.0
1647970383,2022-03-22T18:33:03,51.0,153619.0,182.0
1647970384,2022-03-22T18:33:04,51.0,156110.0,182.0
1647970385,2022-03-22T18:33:05,51.0,156110.0,181.0
1647970386,2022-03-22T18:33:06,52.0,159048.0,181.0
1647970387,2022-03-22T18:33:07,52.0,152858.0,181.0
1647970388,2022-03-22T18:33:08,52.0,157512.0,181.0
1647970389,2022-03-22T18:33:09,51.0,159242.0,181.0
1647970390,2022-03-22T18:33:10,51.0,159480.0,181.0
1647970391,2022-03-22T18:33:11,51.0,156438.0,181.0
1647970392,2022-03-22T18:33:12,51.0,156438.0,181.0
1647970393,2022-03-22T18:33:13,51.0,153902.0,181.0
1647970394,2022-03-22T18:33:14,51.0,151233.0,181.0
1647970395,2022-03-22T18:33:15,51.0,159301.0,181.0
1647970396,2022-03-22T18:33:16,51.0,154573.0,181.0
1647970397,2022-03-22T18:33:17,52.0,151516.0,181.0
1647970398,2022-03-22T18:33:18,53.0,154499.0,181.0
1647970399,2022-03-22T18:33:19,53.0,157616.0,181.0
1647970400,2022-03-22T18:33:20,53.0,157616.0,181.0
1647970401,2022-03-22T18:33:21,53.0,157482.0,180.0
1647970402,2022-03-22T18:33:22,52.0,158988.0,180.0
1647970403,2022-03-22T18:33:23,52.0,158988.0,180.0
1647970404,2022-03-22T18:33:24,51.0,145058.0,179.0
1647970405,2022-03-22T18:33:25,49.0,145461.0,179.0
1647970406,2022-03-22T18:33:26,47.0,145461.0,179.0
1647970407,2022-03-22T18:33:27,45.0,140867.0,178.0
1647970408,2022-03-22T18:33:28,43.0,127384.0,178.0
1647970409,2022-03-22T18:33:29,41.0,127384.0,177.0
1647970410,2022-03-22T18:33:30,40.0,127384.0,176.0
1647970411,2022-03-22T18:33:31,40.0,118510.0,175.0
1647970412,2022-03-22T18:33:32,38.0,116676.0,174.0
1647970413,2022-03-22T18:33:33,37.0,111113.0,173.0
1647970414,2022-03-22T18:33:34,37.0,111396.0,172.0
1647970415,2022-03-22T18:33:35,38.0,111396.0,171.0
1647970416,2022-03-22T18:33:36,39.0,105236.0,170.0
1647970417,2022-03-22T18:33:37,39.0,105475.0,169.0
1647970418,2022-03-22T18:33:38,40.0,105475.0,169.0
1647970419,2022-03-22T18:33:39,40.0,108383.0,168.0
1647970420,2022-03-22T18:33:40,41.0,112172.0,168.0
1647970421,2022-03-22T18:33:41,43.0,112172.0,167.0
1647970422,2022-03-22T18:33:42,44.0,108935.0,166.0
1647970423,2022-03-22T18:33:43,44.0,110964.0,165.0
1647970424,2022-03-22T18:33:44,43.0,109353.0,164.0
1647970425,2022-03-22T18:33:45,42.0,109353.0,163.0
1647970426,2022-03-22T18:33:46,42.0,114618.0,162.0
1647970427,2022-03-22T18:33:47,42.0,113559.0,162.0
1647970428,2022-03-22T18:33:48,41.0,113559.0,161.0
1647970429,2022-03-22T18:33:49,41.0,111978.0,159.0
1647970430,2022-03-22T18:33:50,41.0,112589.0,158.0
1647970431,2022-03-22T18:33:51,41.0,112589.0,157.0
1647970432,2022-03-22T18:33:52,41.0,110949.0,156.0
1647970433,2022-03-22T18:33:53,41.0,106728.0,155.0
1647970434,2022-03-22T18:33:54,41.0,106728.0,154.0
