Timestamp,DateTime,Latitude,Longitude,Altitude,Distance,Speed,Cadence
1647970997,2022-03-22T18:43:17,49.24704269506037,3.896139934659004,132.39999389648438,9955.2001953125,15.777999877929688,85
1647970998,2022-03-22T18:43:18,49.247119473293424,3.8963115960359573,131.60000610351562,9970.330078125,15.760000228881836,31
1647971000,2022-03-22T18:43:20,49.24727126955986,3.8966367300599813,130.8000030517578,9999.41015625,14.54699993133545,31
1647971003,2022-03-22T18:43:23,49.24748668447137,3.8970946334302425,129.60000610351562,10040.4599609375,13.435999870300293,0
1647971007,2022-03-22T18:43:27,49.24774677492678,3.8976476714015007,128.1999969482422,10090.0302734375,12.270000457763672,0
1647971008,2022-03-22T18:43:28,49.24781123176217,3.8977778423577547,128.0,10101.919921875,11.878000259399414,0
1647971009,2022-03-22T18:43:29,49.247873006388545,3.897903151810169,127.5999984741211,10113.330078125,11.607000350952148,59
1647971011,2022-03-22T18:43:31,49.247991694137454,3.8981495797634125,127.0,10135.6103515625,11.196999549865723,59
1647971014,2022-03-22T18:43:34,49.24813762307167,3.898463901132345,126.5999984741211,10163.66015625,8.602999687194824,26
1647971017,2022-03-22T18:43:37,49.24821096472442,3.8986555952578783,126.0,10179.830078125,4.078000068664551,0
1647971018,2022-03-22T18:43:38,49.24822554923594,3.89868400990963,125.80000305175781,10182.2998046875,3.125999927520752,0
1647971020,2022-03-22T18:43:40,49.248250192031264,3.8986602053046227,125.19999694824219,10185.91015625,2.6500000953674316,0
1647971021,2022-03-22T18:43:41,49.24823912791908,3.8986240793019533,124.80000305175781,10188.7900390625,2.6589999198913574,0
1647971024,2022-03-22T18:43:44,49.24817634746432,3.8984888792037964,124.4000015258789,10200.849609375,4.198999881744385,56
1647971029,2022-03-22T18:43:49,49.24801499582827,3.8981363363564014,124.4000015258789,10232.169921875,6.485000133514404,76
1647971035,2022-03-22T18:43:55,49.247762113809586,3.8976463302969933,124.5999984741211,10277.580078125,6.998000144958496,78
1647971042,2022-03-22T18:44:02,49.247479643672705,3.897057920694351,125.0,10330.7197265625,7.315000057220459,81
1647971046,2022-03-22T18:44:06,49.24731971696019,3.8967088982462883,126.80000305175781,10361.73046875,7.473999977111816,82
1647971049,2022-03-22T18:44:09,49.24719608388841,3.896455094218254,128.0,10384.759765625,7.53000020980835,82
1647971050,2022-03-22T18:44:10,49.24715777859092,3.8963742088526487,128.0,10392.0302734375,7.53000020980835,84
1647971051,2022-03-22T18:44:11,49.247119473293424,3.896291144192219,128.0,10399.419921875,7.585999965667725,84
1647971056,2022-03-22T18:44:16,49.24690816551447,3.895864086225629,128.0,10438.3896484375,7.678999900817871,84
1647971056,2022-03-22T18:44:16,49.24690816551447,3.895864086225629,128.0,10438.3896484375,7.678999900817871,84
1647971060,2022-03-22T18:44:20,49.24674748443067,3.8955329172313213,127.80000305175781,10468.400390625,7.585999965667725,87
